province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,225908
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,RADIO,11309
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TV,144122
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,NEWSPAPER,17139
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MOBILE,6468
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,COMPUTER/INTERNET,216706
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,113441
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RADIO,6155
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TV,54331
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,NEWSPAPER,6984
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MOBILE,1743
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,COMPUTER/INTERNET,108326
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,112467
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RADIO,5154
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TV,89791
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,NEWSPAPER,10155
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MOBILE,4725
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,COMPUTER/INTERNET,108380
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,33152
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,RADIO,2786
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TV,17881
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,NEWSPAPER,2064
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MOBILE,484
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,COMPUTER/INTERNET,31580
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,28818
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,RADIO,2378
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TV,15474
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,NEWSPAPER,1758
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MOBILE,449
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,COMPUTER/INTERNET,27460
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,4334
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,RADIO,408
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TV,2407
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,NEWSPAPER,306
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MOBILE,35
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,COMPUTER/INTERNET,4120
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,30855
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,RADIO,775
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,TV,17329
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,NEWSPAPER,1527
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MOBILE,344
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,COMPUTER/INTERNET,29180
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,21125
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,RADIO,552
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,TV,9734
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,NEWSPAPER,661
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,MOBILE,193
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,RURAL,COMPUTER/INTERNET,19974
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,9730
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,RADIO,223
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,TV,7595
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,NEWSPAPER,866
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,MOBILE,151
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,URBAN,COMPUTER/INTERNET,9206
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,114910
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,RADIO,5894
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,TV,81994
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,NEWSPAPER,8980
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,MOBILE,4645
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,TOTAL,COMPUTER/INTERNET,110905
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,34294
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,RADIO,1756
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,TV,15932
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,NEWSPAPER,1621
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,MOBILE,690
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,RURAL,COMPUTER/INTERNET,33040
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,80616
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,RADIO,4138
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,TV,66062
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,NEWSPAPER,7359
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,MOBILE,3955
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,URBAN,COMPUTER/INTERNET,77865
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,46991
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,TOTAL,RADIO,1854
