province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,078,LARKANA DISTRICT,NA,NA,NA,YES,LARKANA DISTRICT,119578,80793,19452,19333,116287,114048,90557,110899,115553,115067,5.76
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,NA,NA,YES,BAKRANI TALUKA,5253,1910,876,2467,5089,4973,1772,4571,4870,4898,5.77
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,NA,YES,ARIJA TC,3441,994,699,1748,3351,3234,883,2922,3250,3210,5.8
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,CHARGE NO 05,YES,CHARGE NO 05,3441,994,699,1748,3351,3234,883,2922,3250,3210,5.8
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,CHARGE NO 05,NO,CIRCLE NO 01,774,320,103,351,768,765,295,578,767,764,5.55
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,CHARGE NO 05,NO,CIRCLE NO 02,910,433,150,327,890,873,542,880,885,867,5.4
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,CHARGE NO 05,NO,CIRCLE NO 03,529,82,39,408,512,483,20,275,426,495,5.86
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,CHARGE NO 05,NO,CIRCLE NO 04,1228,159,407,662,1181,1113,26,1189,1172,1084,6.22
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,NA,YES,GARELLO TC,1812,916,177,719,1738,1739,889,1649,1620,1688,5.71
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,CHARGE NO 04,YES,CHARGE NO 04,1812,916,177,719,1738,1739,889,1649,1620,1688,5.71
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,CHARGE NO 04,NO,CIRCLE NO 01,940,449,141,350,931,891,717,904,916,935,5.21
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,CHARGE NO 04,NO,CIRCLE NO 02,872,467,36,369,807,848,172,745,704,753,6.26
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,NA,NA,YES,DOKRI TALUKA,10781,5510,1743,3528,10285,10248,6727,9967,10247,10487,5.74
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,NA,YES,BADAH TC,7037,3259,1542,2236,6598,6555,4403,6458,6704,6962,5.66
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,CHARGE NO 05,YES,CHARGE NO 05,7037,3259,1542,2236,6598,6555,4403,6458,6704,6962,5.66
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,CHARGE NO 05,NO,CIRCLE NO 01,1511,619,229,663,1161,1429,688,1426,1449,1459,5.71
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,CHARGE NO 05,NO,CIRCLE NO 02,1799,533,681,585,1794,1772,1409,1707,1755,1794,5.38
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,CHARGE NO 05,NO,CIRCLE NO 03,1453,1033,145,275,1436,1407,1049,1291,1334,1451,5.66
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,CHARGE NO 05,NO,CIRCLE NO 04,1313,644,241,428,1252,1039,728,1089,1211,1303,6.18
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,CHARGE NO 05,NO,CIRCLE NO 05,961,430,246,285,955,908,529,945,955,955,5.35
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,NA,YES,DOKRI TC,3744,2251,201,1292,3687,3693,2324,3509,3543,3525,5.89
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,CHARGE NO 04,YES,CHARGE NO 04,3744,2251,201,1292,3687,3693,2324,3509,3543,3525,5.89
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,CHARGE NO 04,NO,CIRCLE NO 01,2016,1097,92,827,1963,1987,1108,2000,2005,1984,6
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,CHARGE NO 04,NO,CIRCLE NO 02,1728,1154,109,465,1724,1706,1216,1509,1538,1541,5.75
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,NA,NA,YES,LARKANA TALUKA,84552,62169,13116,9267,82248,80530,68179,78803,82428,80933,5.69
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,NA,YES,LARKANA MUNICIPAL CORPORATION,84552,62169,13116,9267,82248,80530,68179,78803,82428,80933,5.69
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,YES,CHARGE NO 05,11204,8133,1623,1448,10801,10905,9177,10347,10847,10530,5.87
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 01,2580,1936,323,321,2507,2478,1772,2491,2532,2109,5.86
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 02,895,633,71,191,886,889,695,781,824,895,5.67
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 03,1622,1201,335,86,1551,1601,1519,1558,1575,1596,6.14
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 04,1398,1175,147,76,1251,1391,1239,1357,1354,1306,5.79
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 05,1530,982,146,402,1478,1506,1301,1259,1500,1516,6.39
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 06,871,693,90,88,838,838,770,826,844,853,5.3
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 07,976,555,330,91,972,960,784,849,916,971,5.21
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 08,701,447,110,144,690,647,534,619,677,695,6.28
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 09,631,511,71,49,628,595,563,607,625,589,5.66
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,YES,CHARGE NO 06,17032,12504,2779,1749,16464,16340,12804,15478,16401,16572,5.72
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 01,1089,1052,23,14,1063,1078,1065,1063,1077,1088,5.6
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 02,1727,1284,336,107,1715,1715,1563,1695,1720,1696,5.7
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 03,3889,3085,393,411,3696,3792,3237,3560,3640,3701,5.97
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 04,4612,2995,861,756,4424,4072,2397,3680,4337,4469,5.88
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 05,1927,1010,660,257,1914,1911,1142,1835,1880,1880,5.91
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 06,864,803,45,16,746,862,611,844,854,857,5.32
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 07,659,366,283,10,653,656,635,637,649,658,4.89
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 08,1130,957,47,126,1121,1127,1118,1115,1128,1129,5.27
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 09,1135,952,131,52,1132,1127,1036,1049,1116,1094,5.29
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,YES,CHARGE NO 07,13803,8689,2848,2266,13634,11590,9922,12491,13250,12867,6.04
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 01,1719,1029,255,435,1713,750,997,1090,1579,1580,5.89
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 02,1149,568,345,236,1123,1104,630,1133,1131,1097,7.17
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 03,2913,1744,612,557,2887,2761,2052,2896,2901,2860,6.43
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 04,1296,1172,84,40,1287,1286,1117,1219,1286,1279,5.25
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 05,1476,1025,171,280,1465,1370,1023,1397,1461,1469,6.3
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 06,1757,610,535,612,1698,864,797,1328,1419,1116,6.68
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 07,1641,1210,360,71,1624,1619,1604,1611,1630,1622,5.24
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 07,NO,CIRCLE NO 08,1852,1331,486,35,1837,1836,1702,1817,1843,1844,5.28
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,YES,CHARGE NO 08,15519,11160,2515,1844,15199,15073,12947,14823,15247,15090,5.84
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 01,3581,2181,769,631,3495,3419,2528,3136,3434,3474,6.41
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 02,2273,1759,308,206,2263,2162,2027,2193,2259,2271,5.9
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 03,2676,1787,312,577,2565,2571,1996,2592,2609,2421,5.65
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 04,683,641,20,22,674,682,617,679,679,683,5.57
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 05,1091,1047,35,9,1083,1082,1053,1069,1090,1091,5.14
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 06,1316,839,295,182,1284,1313,1106,1295,1302,1314,5.79
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 07,922,818,60,44,896,911,889,912,910,922,5.58
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 08,1128,557,503,68,1119,1106,1022,1120,1126,1117,5.62
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,CHARGE NO 08,NO,CIRCLE NO 09,465,441,16,8,444,463,434,457,458,420,6.17
