province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,1521786,221400,33874,36929,45832,51356,53409,245315,53785,49574,48503,50748,42705,189443,45386,35894,38673,34172,35318,176312,36907,35504,35752,36740,31409,129212,32583,25821,26222,23126,21460,114058,25417,20930,22264,23521,21926,98721,23026,21025,20134,18413,16123,82611,18387,14278,17339,16203,16404,65755,15943,13124,13746,11945,10997,54324,12150,9560,11401,10388,10825,43559,10625,8891,9533,7559,6951,30883,7602,5661,6761,5509,5350,26906,5981,5181,6246,4863,4635,17601,4271,3579,4028,2869,2854,11719,2848,2455,2703,2001,1712,13967
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,775934,111657,17433,18493,22888,26165,26678,127829,27748,25633,25259,26624,22565,100260,24204,19105,20422,18057,18472,91761,19692,18547,18833,18605,16084,65066,16201,13017,13502,11840,10506,55031,12358,10284,10711,11186,10492,49794,11404,10451,10239,9399,8301,41576,9344,7355,8479,8157,8241,32493,7947,6479,6438,6020,5609,27521,6035,5177,5554,5400,5355,22942,5536,4699,4722,4098,3887,16187,4089,3114,3368,2979,2637,12916,2827,2450,2787,2464,2388,8880,2144,1869,1948,1487,1432,5649,1340,1241,1266,967,835,6372
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,745530,109743,16441,18436,22944,25191,26731,117486,26037,23941,23244,24124,20140,89183,21182,16789,18251,16115,16846,84510,17213,16953,16912,18116,15316,64104,16370,12801,12708,11281,10944,58983,13047,10636,11546,12328,11426,48888,11608,10570,9883,9008,7819,40987,9028,6916,8848,8036,8159,33240,7984,6641,7306,5923,5386,26773,6101,4379,5841,4982,5470,20601,5080,4187,4810,3460,3064,14685,3504,2546,3392,2530,2713,13979,3148,2730,3456,2398,2247,8714,2123,1709,2079,1381,1422,6063,1505,1214,1435,1032,877,7591
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,4,7,19,9,42,12,3,12,5,10,44,12,10,7,7,8,39,14,4,12,6,3,48,15,7,12,10,4,22,12,4,2,2,2,30,14,4,6,6,0,16,9,5,1,1,0,11,9,1,1,0,0,11,6,1,3,1,0,7,4,1,1,1,0,7,3,0,2,2,0,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,822888,125876,18176,20597,26549,29262,31292,140983,30775,29151,27135,29978,23944,105944,26581,19555,21800,18554,19454,92906,19875,19293,18444,19521,15773,64161,17118,12707,12774,11133,10429,58221,13096,10369,11311,11860,11585,50867,11534,11034,10545,9388,8366,43748,9276,7453,9900,8163,8956,33854,7745,6925,7465,5971,5748,28823,6068,5221,6387,5347,5800,22500,5239,4802,5170,3820,3469,16281,3796,2995,3847,2817,2826,14572,3105,2881,3573,2522,2491,9907,2265,2007,2452,1600,1583,6519,1512,1423,1574,1068,942,7726
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,419441,63145,9186,10270,13187,14840,15662,73726,15873,15078,14277,15757,12741,56490,14187,10530,11566,9929,10278,48792,10740,10177,9779,9967,8129,32344,8462,6417,6690,5699,5076,27926,6401,5071,5355,5618,5481,25502,5713,5426,5246,4781,4336,21906,4766,3809,4747,4121,4463,16394,3808,3292,3388,3009,2897,14483,2998,2799,3022,2822,2842,11775,2761,2468,2478,2075,1993,8407,2036,1618,1861,1529,1363,6913,1470,1335,1534,1291,1283,4913,1120,1030,1145,826,792,3146,725,716,716,528,461,3579
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,403332,62731,8990,10327,13362,14422,15630,67257,14902,14073,12858,14221,11203,49454,12394,9025,10234,8625,9176,44101,9134,9113,8663,9550,7641,31800,8652,6289,6078,5432,5349,30278,6691,5293,5953,6239,6102,25351,5818,5606,5293,4604,4030,21827,4503,3642,5150,4039,4493,17454,3933,3633,4076,2961,2851,14330,3065,2421,3363,2523,2958,10721,2475,2333,2692,1745,1476,7869,1756,1376,1986,1288,1463,7656,1634,1546,2037,1231,1208,4990,1143,977,1306,773,791,3367,784,707,856,539,481,4146
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,2,4,3,17,4,1,6,2,4,17,4,5,3,3,2,14,3,2,6,3,0,15,7,2,3,3,0,6,4,0,1,1,0,10,5,1,2,2,0,4,3,1,0,0,0,5,4,1,0,0,0,3,1,0,2,0,0,4,2,0,1,1,0,6,3,0,2,1,0,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,698898,95524,15698,16332,19283,22094,22117,104332,23010,20423,21368,20770,18761,83499,18805,16339,16873,15618,15864,83406,17032,16211,17308,17219,15636,65051,15465,13114,13448,11993,11031,55837,12321,10561,10953,11661,10341,47854,11492,9991,9589,9025,7757,38863,9111,6825,7439,8040,7448,31901,8198,6199,6281,5974,5249,25501,6082,4339,5014,5041,5025,21059,5386,4089,4363,3739,3482,14602,3806,2666,2914,2692,2524,12334,2876,2300,2673,2341,2144,7694,2006,1572,1576,1269,1271,5200,1336,1032,1129,933,770,6241
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,356493,48512,8247,8223,9701,11325,11016,54103,11875,10555,10982,10867,9824,43770,10017,8575,8856,8128,8194,42969,8952,8370,9054,8638,7955,32722,7739,6600,6812,6141,5430,27105,5957,5213,5356,5568,5011,24292,5691,5025,4993,4618,3965,19670,4578,3546,3732,4036,3778,16099,4139,3187,3050,3011,2712,13038,3037,2378,2532,2578,2513,11167,2775,2231,2244,2023,1894,7780,2053,1496,1507,1450,1274,6003,1357,1115,1253,1173,1105,3967,1024,839,803,661,640,2503,615,525,550,439,374,2793
