province_name,district_code,district_name,area_name,area_type,gender,age_group,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,ALL AGES,3299
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,00 - 04,294
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,05 - 09,494
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,10 - 14,460
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,15 - 19,424
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,20 - 24,346
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,25 - 29,319
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,30 - 34,248
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,35 - 39,169
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,40 - 44,126
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,45 - 49,116
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,50 - 54,74
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,55 - 59,64
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,60 - 64,57
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,65 - 69,35
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,70 - 74,23
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,50
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,ALL AGES,2000
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,00 - 04,149
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,05 - 09,285
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,10 - 14,268
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,15 - 19,249
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,20 - 24,193
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,25 - 29,201
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,30 - 34,172
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,35 - 39,116
