province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,3,95488,41.46,21107,9.17,8305
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,3,6139,2.67,21107,9.17,554
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,4,6651,2.89,9023,3.92,270
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,4,42284,18.36,9023,3.92,1610
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,4,79724,34.62,9023,3.92,2877
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,4,95488,41.46,9023,3.92,3989
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,4,6139,2.67,9023,3.92,277
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,5,6651,2.89,3210,1.39,81
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,5,42284,18.36,3210,1.39,509
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,5,79724,34.62,3210,1.39,1038
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,5,95488,41.46,3210,1.39,1466
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,5,6139,2.67,3210,1.39,116
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6,6651,2.89,1515,0.66,75
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,6,42284,18.36,1515,0.66,246
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,6,79724,34.62,1515,0.66,405
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,6,95488,41.46,1515,0.66,727
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,6,6139,2.67,1515,0.66,62
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,7,6651,2.89,1854,0.81,74
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,7,42284,18.36,1854,0.81,407
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,7,79724,34.62,1854,0.81,639
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,7,95488,41.46,1854,0.81,679
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,7,6139,2.67,1854,0.81,55
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,8,6651,2.89,505,0.22,19
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,8,42284,18.36,505,0.22,63
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,8,79724,34.62,505,0.22,136
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,8,95488,41.46,505,0.22,272
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,8,6139,2.67,505,0.22,15
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,6651,2.89,737,0.32,21
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,42284,18.36,737,0.32,99
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,79724,34.62,737,0.32,212
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,95488,41.46,737,0.32,373
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,6139,2.67,737,0.32,32
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,1,4765,3.58,85663,64.41,2506
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,1,23665,17.79,85663,64.41,14708
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,1,45723,34.38,85663,64.41,28955
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,1,54644,41.09,85663,64.41,36644
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,1,4198,3.16,85663,64.41,2850
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,2,4765,3.58,34945,26.28,1499
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,2,23665,17.79,34945,26.28,6614
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,2,45723,34.38,34945,26.28,12591
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,2,54644,41.09,34945,26.28,13354
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,2,4198,3.16,34945,26.28,887
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,3,4765,3.58,7403,5.57,400
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,3,23665,17.79,7403,5.57,1412
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,3,45723,34.38,7403,5.57,2579
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,3,54644,41.09,7403,5.57,2753
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,3,4198,3.16,7403,5.57,259
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,4,4765,3.58,2813,2.12,174
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,4,23665,17.79,2813,2.12,513
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,4,45723,34.38,2813,2.12,901
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,4,54644,41.09,2813,2.12,1118
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,4,4198,3.16,2813,2.12,107
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,5,4765,3.58,699,0.53,51
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,5,23665,17.79,699,0.53,128
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,5,45723,34.38,699,0.53,227
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,5,54644,41.09,699,0.53,254
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,5,4198,3.16,699,0.53,39
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,6,4765,3.58,322,0.24,61
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,6,23665,17.79,322,0.24,65
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,6,45723,34.38,322,0.24,84
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,6,54644,41.09,322,0.24,103
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,6,4198,3.16,322,0.24,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,7,4765,3.58,800,0.6,50
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,7,23665,17.79,800,0.6,177
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,7,45723,34.38,800,0.6,266
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,7,54644,41.09,800,0.6,270
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,7,4198,3.16,800,0.6,37
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,8,4765,3.58,110,0.08,12
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,8,23665,17.79,110,0.08,18
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,8,45723,34.38,110,0.08,35
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,8,54644,41.09,110,0.08,43
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,8,4198,3.16,110,0.08,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,4765,3.58,240,0.18,12
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,23665,17.79,240,0.18,30
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,5-10 YEARS,9 AND MORE,45723,34.38,240,0.18,85
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,11-50 YEARS,9 AND MORE,54644,41.09,240,0.18,105
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,4198,3.16,240,0.18,8
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,1,1886,1.94,38421,39.49,677
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,1,18619,19.14,38421,39.49,7159
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,1,34001,34.95,38421,39.49,13314
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,1,40844,41.98,38421,39.49,16641
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,1,1941,2,38421,39.49,630
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,2,1886,1.94,33306,34.23,741
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,2,18619,19.14,33306,34.23,6587
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,2,34001,34.95,33306,34.23,12279
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,2,40844,41.98,33306,34.23,13038
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,2,1941,2,33306,34.23,661
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,3,1886,1.94,13704,14.09,288
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,3,18619,19.14,13704,14.09,2870
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,3,34001,34.95,13704,14.09,4699
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,3,40844,41.98,13704,14.09,5552
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,3,1941,2,13704,14.09,295
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,4,1886,1.94,6210,6.38,96
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,4,18619,19.14,6210,6.38,1097
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,4,34001,34.95,6210,6.38,1976
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,4,40844,41.98,6210,6.38,2871
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,4,1941,2,6210,6.38,170
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,5,1886,1.94,2511,2.58,30
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,5,18619,19.14,2511,2.58,381
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,5,34001,34.95,2511,2.58,811
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,5,40844,41.98,2511,2.58,1212
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,5,1941,2,2511,2.58,77
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,6,1886,1.94,1193,1.23,14
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,6,18619,19.14,1193,1.23,181
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,6,34001,34.95,1193,1.23,321
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,6,40844,41.98,1193,1.23,624
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,6,1941,2,1193,1.23,53
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,7,1886,1.94,1054,1.08,24
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,7,18619,19.14,1054,1.08,230
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,7,34001,34.95,1054,1.08,373
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,7,40844,41.98,1054,1.08,409
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,7,1941,2,1054,1.08,18
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,8,1886,1.94,395,0.41,7
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,8,18619,19.14,395,0.41,45
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,8,34001,34.95,395,0.41,101
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,8,40844,41.98,395,0.41,229
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,8,1941,2,395,0.41,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,1886,1.94,497,0.51,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,18619,19.14,497,0.51,69
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,5-10 YEARS,9 AND MORE,34001,34.95,497,0.51,127
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,11-50 YEARS,9 AND MORE,40844,41.98,497,0.51,268
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,1941,2,497,0.51,24
