province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,WALL,BAKED BRICKS/BLOCKS/STONES,157370,72.39,141145
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,WALL,UNBAKED BRICKS/MUD,53572,24.64,37758
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,WALL,WOOD/BAMBOO,2722,1.25,1698
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,WALL,OTHERS,3740,1.72,2798
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,ROOF,RCC/RBC,67527,31.06,62007
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,ROOF,CEMENT/IRON SHEETS,11720,5.39,10329
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,ROOF,GARDER/T.IRON,49336,22.69,44309
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,ROOF,WOOD/BAMBOO,84278,38.77,63158
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,OWNED,183399,84.36,ROOF,OTHERS,4543,2.09,3596
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,WALL,BAKED BRICKS/BLOCKS/STONES,157370,72.39,9435
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,WALL,UNBAKED BRICKS/MUD,53572,24.64,4724
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,WALL,WOOD/BAMBOO,2722,1.25,274
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,WALL,OTHERS,3740,1.72,285
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,ROOF,RCC/RBC,67527,31.06,3537
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,ROOF,CEMENT/IRON SHEETS,11720,5.39,672
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,ROOF,GARDER/T.IRON,49336,22.69,2490
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,ROOF,WOOD/BAMBOO,84278,38.77,7702
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENTED,14718,6.77,ROOF,OTHERS,4543,2.09,317
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,WALL,BAKED BRICKS/BLOCKS/STONES,157370,72.39,6790
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,WALL,UNBAKED BRICKS/MUD,53572,24.64,11090
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,WALL,WOOD/BAMBOO,2722,1.25,750
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,WALL,OTHERS,3740,1.72,657
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,ROOF,RCC/RBC,67527,31.06,1983
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,ROOF,CEMENT/IRON SHEETS,11720,5.39,719
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,ROOF,GARDER/T.IRON,49336,22.69,2537
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,ROOF,WOOD/BAMBOO,84278,38.77,13418
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,RENT FREE,19287,8.87,ROOF,OTHERS,4543,2.09,630
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,WALL,BAKED BRICKS/BLOCKS/STONES,124784,69.23,113137
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,WALL,UNBAKED BRICKS/MUD,49665,27.55,34716
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,WALL,WOOD/BAMBOO,2525,1.4,1553
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,WALL,OTHERS,3277,1.82,2460
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,ROOF,RCC/RBC,48202,26.74,44936
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,ROOF,CEMENT/IRON SHEETS,10641,5.9,9396
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,ROOF,GARDER/T.IRON,44733,24.82,40428
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,ROOF,WOOD/BAMBOO,72647,40.3,53890
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,OWNED,151866,84.25,ROOF,OTHERS,4028,2.23,3216
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,WALL,BAKED BRICKS/BLOCKS/STONES,124784,69.23,5767
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,WALL,UNBAKED BRICKS/MUD,49665,27.55,4061
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,WALL,WOOD/BAMBOO,2525,1.4,237
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,WALL,OTHERS,3277,1.82,207
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,ROOF,RCC/RBC,48202,26.74,1659
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,ROOF,CEMENT/IRON SHEETS,10641,5.9,558
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,ROOF,GARDER/T.IRON,44733,24.82,1907
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,ROOF,WOOD/BAMBOO,72647,40.3,5922
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENTED,10272,5.7,ROOF,OTHERS,4028,2.23,226
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,WALL,BAKED BRICKS/BLOCKS/STONES,124784,69.23,5880
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,WALL,UNBAKED BRICKS/MUD,49665,27.55,10888
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,WALL,WOOD/BAMBOO,2525,1.4,735
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,WALL,OTHERS,3277,1.82,610
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,ROOF,RCC/RBC,48202,26.74,1607
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,ROOF,CEMENT/IRON SHEETS,10641,5.9,687
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,ROOF,GARDER/T.IRON,44733,24.82,2398
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,ROOF,WOOD/BAMBOO,72647,40.3,12835
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,RURAL,RENT FREE,18113,10.05,ROOF,OTHERS,4028,2.23,586
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,WALL,BAKED BRICKS/BLOCKS/STONES,32586,87.71,28008
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,WALL,UNBAKED BRICKS/MUD,3907,10.52,3042
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,WALL,WOOD/BAMBOO,197,0.53,145
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,WALL,OTHERS,463,1.25,338
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,ROOF,RCC/RBC,19325,52.01,17071
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,ROOF,CEMENT/IRON SHEETS,1079,2.9,933
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,URBAN,OWNED,31533,84.87,ROOF,GARDER/T.IRON,4603,12.39,3881
