province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,1 PERSON,1,2484,1.14,1.88,61977,28.51,5.18,1455
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,2 PERSONS,1,10577,4.87,1.69,61977,28.51,5.18,6464
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,3 PERSONS,1,14770,6.79,1.82,61977,28.51,5.18,8016
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,4 PERSONS,1,20681,9.51,1.93,61977,28.51,5.18,9619
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,5 PERSONS,1,27059,12.45,2.04,61977,28.51,5.18,10548
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,6 PERSONS,1,31042,14.28,2.19,61977,28.51,5.18,9822
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,7 PERSONS,1,28439,13.08,2.32,61977,28.51,5.18,7169
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,8 PERSONS,1,22529,10.36,2.49,61977,28.51,5.18,4315
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,9 PERSONS,1,15647,7.2,2.72,61977,28.51,5.18,2177
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,44176,20.32,3.7,61977,28.51,5.18,2392
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA DISTRICT,TOTAL,1 PERSON,2,2484,1.14,1.88,70592,32.47,6.68,495
