province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,NA,NA,NA,YES,CHARSADDA DISTRICT,NA,180251,92664,42262,45325,163567,159629,45398,156926,165966,156624,7.33
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,NA,NA,YES,CHARSADDA TEHSIL,NA,87974,43551,24716,19707,83164,80820,25866,75781,81609,80041,7.37
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,NA,YES,CHARSADDA QH,NA,35509,16071,12271,7167,33329,33341,7949,30732,33300,32962,7.3
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,AGRA PC,YES,AGRA PC,NA,1631,807,702,122,1489,1575,64,1461,1568,1599,7.13
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,AGRA PC,NO,AGRA,0000057,1631,807,702,122,1489,1575,64,1461,1568,1599,7.13
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,AGRA PC,NO,JANGAL,0000060,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK CHARSADDA PC,YES,CHAK CHARSADDA PC,NA,1426,767,402,257,1196,1374,14,1356,1393,1362,7.71
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK CHARSADDA PC,NO,CHAK CHARSADDA,0000069,1109,602,307,200,966,1061,14,1050,1082,1064,7.79
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK CHARSADDA PC,NO,NAWAN KILLI,0000077,317,165,95,57,230,313,0,306,311,298,7.43
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK HISAR PC,YES,CHAK HISAR PC,NA,2037,1340,522,175,1885,1939,354,1757,1933,1985,7.94
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK HISAR PC,NO,CHAK HISAR,0000071,1863,1245,489,129,1721,1781,354,1605,1770,1821,8.13
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK HISAR PC,NO,FAQIR ABAD,0000076,95,51,17,27,87,83,0,80,89,86,6.12
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK HISAR PC,NO,KODIAN,0000072,79,44,16,19,77,75,0,72,74,78,5.52
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK NISSATTA PC,YES,CHAK NISSATTA PC,NA,614,195,392,27,549,537,10,474,567,578,7.24
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHAK NISSATTA PC,NO,CHAK NISSATTA,0000176,614,195,392,27,549,537,10,474,567,578,7.24
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHARSADDA PC,YES,CHARSADDA PC,NA,3266,1660,925,681,3190,3141,1344,2800,3095,2963,6.75
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHARSADDA PC,NO,CHARSADDA,0000172,1663,903,526,234,1622,1595,841,1484,1630,1629,7.04
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHARSADDA PC,NO,GHUNDA KARKANA,0000185,1021,559,266,196,998,976,434,902,978,938,5.66
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,CHARSADDA PC,NO,MALIKA DHER,0000186,582,198,133,251,570,570,69,414,487,396,7.82
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA QH,DAULAT PURA PC,YES,DAULAT PURA PC,NA,1652,773,382,497,1531,1597,1076,1467,1552,1529,7.33
