province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,NA,NA,NA,YES,CHARSADDA DISTRICT,37153,24189,9173,3791,35149,36063,22125,32005,35862,35963,7.15
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,NA,NA,YES,CHARSADDA TEHSIL,20485,13443,6033,1009,19455,20072,17185,17857,19902,20087,7.01
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,NA,YES,CHARSADDA MC,15894,10527,4570,797,15061,15608,13370,13777,15401,15544,7.08
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,YES,CHARGE NO 03,15894,10527,4570,797,15061,15608,13370,13777,15401,15544,7.08
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,NO,CIRCLE NO 01,1760,1326,399,35,1663,1743,1610,1465,1678,1747,6.89
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,NO,CIRCLE NO 02,2140,1696,366,78,2021,2078,1743,1953,2093,2115,7.58
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,NO,CIRCLE NO 03,2269,1782,383,104,2192,2233,1994,2139,2236,2134,6.94
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,NO,CIRCLE NO 04,2175,1274,733,168,2083,2140,1573,2013,2063,2130,7.11
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,NO,CIRCLE NO 05,2012,952,913,147,1891,1937,1541,1658,1949,1946,7.46
KHYBER PAKTUNKHWA,016,CHARSADDA DISTRICT,CHARSADDA TEHSIL,CHARSADDA MC,CHARGE NO 03,NO,CIRCLE NO 06,1310,711,527,72,1246,1298,1182,1061,1276,1299,6.37
