province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,INSIDE WATER,TAP,85416,62.35,1879
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,INSIDE WATER,ELECTRIC/HAND PUMP,9605,7.01,110
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,INSIDE WATER,PROTECTED WELL,6009,4.39,44
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,INSIDE WATER,UN-PROTECTED WELL,1068,0.78,11
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,INSIDE WATER,OTHERS,4414,3.22,87
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,TAP,6006,4.38,117
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,ELECTRIC/HAND PUMP,6539,4.77,97
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,PROTECTED WELL,3381,2.47,38
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,UN-PROTECTED WELL,2683,1.96,22
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,SPRING,9318,6.8,86
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,CANAL/RIVER/POND,641,0.47,6
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,OUTSIDE WATER,OTHERS,1909,1.39,32
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,COOKING FUEL,WOOD,92241,67.33,1721
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,COOKING FUEL,GAS,43214,31.55,757
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,COOKING FUEL,KEROSENE OIL,52,0.04,2
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,COOKING FUEL,OTHERS,1482,1.08,49
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,LIGHTING SOURCE,ELECTRICITY,134220,97.98,2433
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,LIGHTING SOURCE,KEROSENE OIL,1004,0.73,26
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,LIGHTING SOURCE,GAS LAMP,103,0.08,2
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,2529,1.85,LIGHTING SOURCE,OTHERS,1662,1.21,68
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,INSIDE WATER,TAP,85416,62.35,5836
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,INSIDE WATER,ELECTRIC/HAND PUMP,9605,7.01,1033
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,INSIDE WATER,PROTECTED WELL,6009,4.39,458
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,INSIDE WATER,UN-PROTECTED WELL,1068,0.78,71
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,INSIDE WATER,OTHERS,4414,3.22,391
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,TAP,6006,4.38,490
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,ELECTRIC/HAND PUMP,6539,4.77,649
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,PROTECTED WELL,3381,2.47,258
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,UN-PROTECTED WELL,2683,1.96,149
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,SPRING,9318,6.8,729
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,CANAL/RIVER/POND,641,0.47,46
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,OUTSIDE WATER,OTHERS,1909,1.39,186
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,COOKING FUEL,WOOD,92241,67.33,7129
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,COOKING FUEL,GAS,43214,31.55,2768
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,COOKING FUEL,KEROSENE OIL,52,0.04,8
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,COOKING FUEL,OTHERS,1482,1.08,391
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,LIGHTING SOURCE,ELECTRICITY,134220,97.98,9644
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,LIGHTING SOURCE,KEROSENE OIL,1004,0.73,147
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,LIGHTING SOURCE,GAS LAMP,103,0.08,29
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,10296,7.52,LIGHTING SOURCE,OTHERS,1662,1.21,476
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,INSIDE WATER,TAP,85416,62.35,15830
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,INSIDE WATER,ELECTRIC/HAND PUMP,9605,7.01,2431
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,INSIDE WATER,PROTECTED WELL,6009,4.39,1426
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,INSIDE WATER,UN-PROTECTED WELL,1068,0.78,258
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,INSIDE WATER,OTHERS,4414,3.22,969
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,TAP,6006,4.38,1342
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,ELECTRIC/HAND PUMP,6539,4.77,1307
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,PROTECTED WELL,3381,2.47,684
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,UN-PROTECTED WELL,2683,1.96,594
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,SPRING,9318,6.8,1783
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,CANAL/RIVER/POND,641,0.47,60
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,OUTSIDE WATER,OTHERS,1909,1.39,360
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,COOKING FUEL,WOOD,92241,67.33,19314
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,COOKING FUEL,GAS,43214,31.55,7301
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,COOKING FUEL,KEROSENE OIL,52,0.04,14
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,COOKING FUEL,OTHERS,1482,1.08,415
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,LIGHTING SOURCE,ELECTRICITY,134220,97.98,26463
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,LIGHTING SOURCE,KEROSENE OIL,1004,0.73,198
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,LIGHTING SOURCE,GAS LAMP,103,0.08,28
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,5-10 YEARS,27044,19.74,LIGHTING SOURCE,OTHERS,1662,1.21,355
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,INSIDE WATER,TAP,85416,62.35,58890
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,INSIDE WATER,ELECTRIC/HAND PUMP,9605,7.01,5838
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,INSIDE WATER,PROTECTED WELL,6009,4.39,3885
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,INSIDE WATER,UN-PROTECTED WELL,1068,0.78,697
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,INSIDE WATER,OTHERS,4414,3.22,2704
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,TAP,6006,4.38,3603
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,ELECTRIC/HAND PUMP,6539,4.77,4101
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,PROTECTED WELL,3381,2.47,2214
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,UN-PROTECTED WELL,2683,1.96,1775
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,SPRING,9318,6.8,6082
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,CANAL/RIVER/POND,641,0.47,506
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,OUTSIDE WATER,OTHERS,1909,1.39,1215
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,11-50 YEARS,91510,66.8,COOKING FUEL,WOOD,92241,67.33,59998
