province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,NA,NA,NA,YES,HARIPUR DISTRICT,NA,868415,430407,437991,17,70.59,82.18,59.49,17.65,117979,95025,0,102445,61325,2,16184,17634,0,867392,1023,648803,504075,67062,177865,450332,484087
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,NA,NA,YES,GHAZI TEHSIL,NA,144917,72137,72780,0,64.51,78.8,50.65,0,18810,13356,0,15827,7442,0,3177,2843,0,144105,812,108685,84673,11688,30803,75127,148763
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,NA,YES,GHAZI QH,NA,113697,56339,57358,0,69.4,82.31,57.01,0,14926,11861,0,13894,7110,0,2834,2800,0,112886,811,86857,68842,9557,25175,61796,93213
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,YES,BADA ROS PC,NA,7204,3491,3713,0,58.26,73.18,44.84,0,962,788,0,514,186,0,99,37,0,7204,0,5434,4219,681,977,3639,11350
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,NO,BADA ROS,0000027,3803,1754,2049,0,65.27,80.48,52.77,0,518,505,0,343,151,0,48,31,0,3803,0,2862,2257,380,604,1906,4800
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,NO,DHOK,0000026,555,261,294,0,58.67,73.98,45.33,0,98,91,0,40,5,0,1,0,0,555,0,421,317,43,78,315,1375
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,NO,JABAR,0000028,445,224,221,0,56.42,70.12,43.27,0,61,34,0,20,16,0,1,4,0,445,0,335,268,52,0,229,1723
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,NO,KALA KATHA,0000030,487,235,252,0,51.45,66.86,38.24,0,58,46,0,27,5,0,3,0,0,487,0,379,285,46,66,249,877
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,NO,KHOI DARA,0000031,1294,659,635,0,45.32,61.05,30.77,0,161,91,0,32,4,0,5,1,0,1294,0,951,680,109,229,577,1361
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,BADA ROS PC,NO,PADARA,0000029,620,358,262,0,48.56,64.83,24.49,0,66,21,0,52,5,0,41,1,0,620,0,486,412,51,0,363,1214
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,DAL MOHAT PC,YES,DAL MOHAT PC,NA,6425,3468,2957,0,75.11,90.08,57.39,0,1052,563,0,1029,386,0,214,196,0,6238,187,5111,4149,410,1762,3780,7922
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,DAL MOHAT PC,NO,DAL,0000016,5030,2756,2274,0,81.78,93.21,67.59,0,835,484,0,867,362,0,205,193,0,4843,187,4040,3293,297,1523,3062,2938
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,DAL MOHAT PC,NO,MOHAT,0000017,1395,712,683,0,49.95,76.92,23.23,0,217,79,0,162,24,0,9,3,0,1395,0,1071,856,113,239,718,4984
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,GHAZI PC,YES,GHAZI PC,NA,24255,12951,11304,0,79.65,87.98,69.86,0,2570,2133,0,4336,1918,0,1308,1217,0,23689,566,18355,14806,1440,6911,13845,8104
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,GHAZI PC,NO,BHAR WASSA,0000020,3090,1813,1277,0,86.31,92.28,76.61,0,253,235,0,778,235,0,204,144,0,3014,76,2198,1868,77,1184,1822,628
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,GHAZI PC,NO,GHAZI,0000014,7359,3648,3711,0,76.39,85.07,68.15,0,891,741,0,929,577,0,237,328,0,7265,94,5528,4243,589,1507,3869,742
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,GHAZI PC,NO,KHALO,0000013,5119,2514,2605,0,74.58,79.98,69.56,0,661,553,0,546,373,0,143,248,0,5092,27,3839,3029,388,1246,2736,4409
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,GHAZI QH,GHAZI PC,NO,SOBRA,0000015,8687,4976,3711,0,83,92.15,69.79,0,765,604,0,2083,733,0,724,497,0,8318,369,6790,5666,386,2974,5418,2325
