province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,ALL SEXES,1001515,25705,127594,249485,374453,417982,191076,272123,501567,596954,513399,585798,77223,50061
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,MALE,498202,13074,65397,128150,192817,212692,95534,131930,241179,290000,246996,284094,39561,25647
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,FEMALE,503266,12631,62197,121335,181636,205275,95527,140166,260349,306910,266359,301657,37657,24411
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,TOTAL,TRANSGENDER,47,0,0,0,0,15,15,27,39,44,44,47,5,3
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,RURAL,ALL SEXES,868415,22790,112559,219612,328615,364162,165517,235259,431606,513539,440995,504075,67062,43672
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,RURAL,MALE,430407,11600,57720,112887,169269,184885,82237,113272,206092,247790,210623,242810,34198,22249
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,RURAL,FEMALE,437991,11190,54839,106725,159346,179271,83274,121979,225503,265734,230357,261248,32861,21421
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,RURAL,TRANSGENDER,17,0,0,0,0,6,6,8,11,15,15,17,3,2
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,URBAN,ALL SEXES,133100,2915,15035,29873,45838,53820,25559,36864,69961,83415,72404,81723,10161,6389
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,URBAN,MALE,67795,1474,7677,15263,23548,27807,13297,18658,35087,42210,36373,41284,5363,3398
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,URBAN,FEMALE,65275,1441,7358,14610,22290,26004,12253,18187,34846,41176,36002,40409,4796,2990
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,URBAN,TRANSGENDER,30,0,0,0,0,9,9,19,28,29,29,30,2,1
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,TOTAL,ALL SEXES,144917,3779,18590,36232,54404,59657,26716,38691,72226,85802,73640,84673,11688,7584
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,TOTAL,MALE,72137,1934,9601,18607,27999,30089,13134,18612,34678,41672,35453,41162,6045,3909
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,TOTAL,FEMALE,72780,1845,8989,17625,26405,29568,13582,20079,37548,44130,38187,43511,5643,3675
