province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,WALL,BAKED BRICKS/BLOCKS/STONES,66939,36.82,2083
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,WALL,UNBAKED BRICKS/MUD,80741,44.42,1846
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,WALL,WOOD/BAMBOO,27502,15.13,829
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,WALL,OTHERS,6598,3.63,316
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,ROOF,RCC/RBC,3137,1.73,710
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,ROOF,CEMENT/IRON SHEETS,4811,2.65,345
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,ROOF,GARDER/T.IRON,67716,37.25,1377
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,ROOF,WOOD/BAMBOO,99853,54.93,2339
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,5074,2.79,ROOF,OTHERS,6263,3.45,303
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,35406,19.48,WALL,BAKED BRICKS/BLOCKS/STONES,66939,36.82,11256
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,35406,19.48,WALL,UNBAKED BRICKS/MUD,80741,44.42,16421
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,35406,19.48,WALL,WOOD/BAMBOO,27502,15.13,5801
