province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,238,ALL SEXES,929319
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,238,MALE,479470
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,238,FEMALE,449806
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,238,TRANSGENDER,43
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"5,000 AND ABOVE",72,ALL SEXES,504206
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"5,000 AND ABOVE",72,MALE,261017
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"5,000 AND ABOVE",72,FEMALE,243171
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"5,000 AND ABOVE",72,TRANSGENDER,18
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"2,000 - 4,999",107,ALL SEXES,363659
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"2,000 - 4,999",107,MALE,186757
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"2,000 - 4,999",107,FEMALE,176882
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"2,000 - 4,999",107,TRANSGENDER,20
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"1,000 - 1,999",31,ALL SEXES,44736
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"1,000 - 1,999",31,MALE,23102
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"1,000 - 1,999",31,FEMALE,21631
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,"1,000 - 1,999",31,TRANSGENDER,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,500 - 999,19,ALL SEXES,14459
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,500 - 999,19,MALE,7403
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,500 - 999,19,FEMALE,7054
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,500 - 999,19,TRANSGENDER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,200 - 499,6,ALL SEXES,1946
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,200 - 499,6,MALE,1018
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,200 - 499,6,FEMALE,928
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,200 - 499,6,TRANSGENDER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,LESS THAN 200,2,ALL SEXES,313
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,LESS THAN 200,2,MALE,173
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,LESS THAN 200,2,FEMALE,140
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,LESS THAN 200,2,TRANSGENDER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,UN-INHABITED,1,ALL SEXES,0
