province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,079,SHIKARPUR DISTRICT,NA,NA,NA,YES,SHIKARPUR DISTRICT,50273,32158,7138,10977,49181,48012,34829,45830,47957,48385,5.9
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,NA,NA,YES,GARHI YASIN TALUKA,5946,3636,935,1375,5895,5843,4348,5508,5803,5454,5.93
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,GARHI YASIN TC,NA,YES,GARHI YASIN TC,2726,1695,431,600,2706,2701,2106,2659,2709,2690,5.85
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,GARHI YASIN TC,CHARGE NO 05,YES,CHARGE NO 05,2726,1695,431,600,2706,2701,2106,2659,2709,2690,5.85
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,GARHI YASIN TC,CHARGE NO 05,NO,CIRCLE NO 01,963,593,140,230,955,945,644,918,952,942,5.52
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,GARHI YASIN TC,CHARGE NO 05,NO,CIRCLE NO 02,544,322,152,70,540,542,464,535,542,539,6.15
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,GARHI YASIN TC,CHARGE NO 05,NO,CIRCLE NO 03,1219,780,139,300,1211,1214,998,1206,1215,1209,5.99
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,MADEJI TC,NA,YES,MADEJI TC,3220,1941,504,775,3189,3142,2242,2849,3094,2764,6
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,MADEJI TC,CHARGE NO 06,YES,CHARGE NO 06,3220,1941,504,775,3189,3142,2242,2849,3094,2764,6
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,MADEJI TC,CHARGE NO 06,NO,CIRCLE NO 01,1655,983,263,409,1647,1642,1048,1459,1562,1444,6.04
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,MADEJI TC,CHARGE NO 06,NO,CIRCLE NO 02,760,460,133,167,754,744,570,710,753,552,6.39
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,MADEJI TC,CHARGE NO 06,NO,CIRCLE NO 03,805,498,108,199,788,756,624,680,779,768,5.53
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,NA,NA,YES,KHANPUR TALUKA,4161,1917,775,1469,4025,3837,2485,3778,4006,3917,5.78
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,KHANPUR TC,NA,YES,KHANPUR TC,4161,1917,775,1469,4025,3837,2485,3778,4006,3917,5.78
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,KHANPUR TC,CHARGE NO 04,YES,CHARGE NO 04,4161,1917,775,1469,4025,3837,2485,3778,4006,3917,5.78
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,KHANPUR TC,CHARGE NO 04,NO,CIRCLE NO 01,1132,551,174,407,1010,977,469,1027,1031,986,6.16
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,KHANPUR TC,CHARGE NO 04,NO,CIRCLE NO 02,966,375,215,376,956,933,652,876,925,881,5.89
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,KHANPUR TC,CHARGE NO 04,NO,CIRCLE NO 03,876,373,208,295,873,860,578,708,864,864,5.61
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,KHANPUR TC,CHARGE NO 04,NO,CIRCLE NO 04,1187,618,178,391,1186,1067,786,1167,1186,1186,5.47
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,NA,NA,YES,LAKHI TALUKA,7926,3262,1377,3287,7680,7118,4195,6735,7087,7074,5.65
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,CHAK TC,NA,YES,CHAK TC,2276,1273,466,537,2200,1855,1420,2071,2211,2220,5.89
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,CHAK TC,CHARGE NO 05,YES,CHARGE NO 05,2276,1273,466,537,2200,1855,1420,2071,2211,2220,5.89
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,CHAK TC,CHARGE NO 05,NO,CIRCLE NO 01,2276,1273,466,537,2200,1855,1420,2071,2211,2220,5.89
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,LAKHI TC,NA,YES,LAKHI TC,4185,1516,579,2090,4054,3976,1788,3372,3430,3447,5.58
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,LAKHI TC,CHARGE NO 04,YES,CHARGE NO 04,4185,1516,579,2090,4054,3976,1788,3372,3430,3447,5.58
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,LAKHI TC,CHARGE NO 04,NO,CIRCLE NO 01,2800,789,452,1559,2673,2650,1010,2237,2250,2363,5.71
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,LAKHI TC,CHARGE NO 04,NO,CIRCLE NO 02,1385,727,127,531,1381,1326,778,1135,1180,1084,5.31
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,RUSTAM TC,NA,YES,RUSTAM TC,1465,473,332,660,1426,1287,987,1292,1446,1407,5.49
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,RUSTAM TC,CHARGE NO 06,YES,CHARGE NO 06,1465,473,332,660,1426,1287,987,1292,1446,1407,5.49
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,RUSTAM TC,CHARGE NO 06,NO,CIRCLE NO 01,1465,473,332,660,1426,1287,987,1292,1446,1407,5.49
