province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,039,ATTOCK DISTRICT,NA,NA,NA,YES,ATTOCK DISTRICT,NA,225604,165995,44450,15159,167211,212535,72826,200006,201863,193337,6.08
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,NA,NA,YES,ATTOCK TEHSIL,NA,34386,27560,5080,1746,27012,33346,17254,31225,31801,31855,6.39
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,NA,YES,ATTOCK I QH,NA,17268,12593,3547,1128,12476,16693,6916,15067,15327,15614,6.34
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,YES,BOLIANWAL PC,NA,1532,1203,269,60,1076,1506,5,1412,1257,1431,6.53
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,ARANG,0000130,184,34,132,18,180,182,1,172,174,182,6.52
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,BOLIANWAL,0000127,754,635,101,18,385,730,2,678,511,667,6.85
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,DAURDAD,0000128,303,249,33,21,278,303,2,272,282,292,6.58
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,SAKKABAD,0000129,291,285,3,3,233,291,0,290,290,290,5.62
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,YES,CHOI GARIALA PC,NA,1604,550,664,390,433,1511,10,841,942,921,6.18
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,NO,BAGH NILAB,0000080,175,77,54,44,76,168,1,141,151,150,6.43
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,NO,CHOI GARIALA,0000081,512,320,139,53,183,475,7,476,476,467,6.01
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,NO,SOJHANDA BHATA,0000079,917,153,471,293,174,868,2,224,315,304,6.22
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,YES,DAKHNER PC,NA,1010,692,287,31,647,986,2,883,920,864,6.53
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,NO,DAKHNER,0000074,619,358,232,29,478,612,2,535,574,564,6.83
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,NO,NOOR PUR KARAM ALIA,0000075,38,33,5,0,22,37,0,19,30,30,7.21
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,NO,ROOMIAN,0000073,353,301,50,2,147,337,0,329,316,270,5.93
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,YES,DHER PC,NA,1220,1037,162,21,653,1213,570,1138,1182,1179,5.95
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,NO,BAROTHA,0000078,682,670,10,2,309,678,465,681,678,680,5.61
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,NO,DHER,0000077,334,266,57,11,147,332,105,254,302,296,5.99
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,NO,JABA,0000076,204,101,95,8,197,203,0,203,202,203,7
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,YES,GOLRA PC,NA,2540,2030,408,102,2068,2434,1293,2363,2331,2355,6.34
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,NO,GOLRA,0000126,766,473,238,55,600,727,6,717,708,699,6.54
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,NO,KAWA,0000125,226,143,67,16,108,204,0,164,133,161,6
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,NO,QAZI ABAD,0000133,1548,1414,103,31,1360,1503,1287,1482,1490,1495,6.29
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,HAJI SHAH PC,YES,HAJI SHAH PC,NA,2773,1398,951,424,2295,2655,1622,2511,2649,2674,6.79
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,HAJI SHAH PC,NO,HAJI SHAH,0000071,2528,1250,896,382,2157,2477,1531,2334,2426,2452,6.45
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,HAJI SHAH PC,NO,JAMGHA,0000072,245,148,55,42,138,178,91,177,223,222,10.29
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SANJWAL PC,YES,SANJWAL PC,NA,1145,1004,109,32,840,1133,239,1096,1091,1025,6.22
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SANJWAL PC,NO,DHOK TARBETHI,0000124,256,226,27,3,170,256,0,230,240,253,7.24
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SANJWAL PC,NO,KAHUTRA,0000122,353,326,24,3,167,350,0,345,338,287,5.69
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SANJWAL PC,NO,SANJWAL,0000000,536,452,58,26,503,527,239,521,513,485,6.09
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SARWALA PC,YES,SARWALA PC,NA,3953,3754,169,30,3548,3831,3149,3648,3740,3906,6.05
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SARWALA PC,NO,SARWALA,0000091,2839,2694,121,24,2607,2735,2179,2623,2637,2798,6.14
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SARWALA PC,NO,SHAKAR DARA,0000090,1114,1060,48,6,941,1096,970,1025,1103,1108,5.82
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SUREG SALAR PC,YES,SUREG SALAR PC,NA,1491,925,528,38,916,1424,26,1175,1215,1259,6.54
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SUREG SALAR PC,NO,DHERI CHOHAN,0000084,144,86,57,1,101,137,0,69,70,90,7
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SUREG SALAR PC,NO,DHERI KOT,0000083,147,105,42,0,106,145,1,134,136,135,6.38
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SUREG SALAR PC,NO,RAKH KALA CHITTA,0000116,8,0,1,7,0,0,0,0,0,0,3.63
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,SUREG SALAR PC,NO,SUREG SALAR,0000082,1192,734,428,30,709,1142,25,972,1009,1034,6.53
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,NA,YES,ATTOCK II QH,NA,17118,14967,1533,618,14536,16653,10338,16158,16474,16241,6.43
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,AKHORI PC,YES,AKHORI PC,NA,1463,933,393,137,847,1384,33,1259,1223,1154,5.87
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,AKHORI PC,NO,AKHORI,0000119,1141,754,320,67,743,1078,32,992,994,916,5.84
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,AKHORI PC,NO,PIND TARER,0000121,317,176,73,68,104,306,1,267,227,235,6.01
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,AKHORI PC,NO,RAKH KAWAGAR,0000120,5,3,0,2,0,0,0,0,2,3,5.4
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,BARYAR PC,YES,BARYAR PC,NA,736,632,59,45,643,722,278,708,715,695,6.93
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,BARYAR PC,NO,BARYAR,0000102,736,632,59,45,643,722,278,708,715,695,6.93
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,BOOTA PC,YES,BOOTA PC,NA,1586,1146,321,119,1199,1540,27,1355,1458,1352,6.08
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,BOOTA PC,NO,BOOTA,0000118,1326,991,230,105,1010,1304,26,1118,1216,1175,6.03
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,BOOTA PC,NO,NAWA,0000117,260,155,91,14,189,236,1,237,242,177,6.32
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,GONDAL PC,YES,GONDAL PC,NA,1524,1346,79,99,1415,1448,1086,1435,1454,1463,7.58
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,GONDAL PC,NO,GONDAL,0000093,1032,951,42,39,982,997,679,1012,1004,1013,7.96
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,GONDAL PC,NO,MADROTA,0000094,492,395,37,60,433,451,407,423,450,450,6.78
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,JASSIAN PC,YES,JASSIAN PC,NA,987,894,87,6,805,960,775,976,971,964,6.38
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,JASSIAN PC,NO,JASSIAN,0000100,987,894,87,6,805,960,775,976,971,964,6.38
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MARI KANJUR PC,YES,MARI KANJUR PC,NA,3625,3446,129,50,3246,3517,2574,3428,3554,3564,6.45
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MARI KANJUR PC,NO,DHERI LEGAL,0000085,126,108,3,15,97,113,0,122,122,126,7.65
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MARI KANJUR PC,NO,MARI KANJUR,0000087,1048,1011,28,9,953,1012,817,953,1016,1006,5.75
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MARI KANJUR PC,NO,SHAINH BAGH,0000086,2451,2327,98,26,2196,2392,1757,2353,2416,2432,6.68
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIR PUR HUSSAIN PC,YES,MIR PUR HUSSAIN PC,NA,2380,2209,150,21,2106,2345,1672,2326,2347,2365,6.52
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIR PUR HUSSAIN PC,NO,KISRAN,0000097,569,498,68,3,475,562,291,567,566,568,6.79
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIR PUR HUSSAIN PC,NO,MIRPUR HUSSAIN,0000098,1005,958,45,2,878,996,787,961,985,995,5.87
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIR PUR HUSSAIN PC,NO,THIKRIAN,0000095,223,216,6,1,217,221,138,220,221,220,7.6
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIR PUR HUSSAIN PC,NO,URTAKPUR,0000096,583,537,31,15,536,566,456,578,575,582,6.98
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIRZA PC,YES,MIRZA PC,NA,4817,4361,315,141,4275,4737,3893,4671,4752,4684,6.23
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIRZA PC,NO,BURA,0000103,162,128,20,14,135,139,78,144,144,62,5.47
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK II QH,MIRZA PC,NO,MIRZA,0000099,4655,4233,295,127,4140,4598,3815,4527,4608,4622,6.25
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,NA,NA,YES,FATEH JANG TEHSIL,NA,41298,31160,7508,2630,26086,39508,10187,35763,34927,32810,6.21
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,NA,YES,BAHTER QH,NA,15395,12580,1761,1054,11285,14774,6142,13986,14099,13756,6.51
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BAHTER PC,YES,BAHTER PC,NA,2381,2176,125,80,2201,2332,1516,2306,2321,2327,6.41
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BAHTER PC,NO,BAHLOL,0000007,473,426,29,18,397,450,245,448,445,444,6.86
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BAHTER PC,NO,BAHTER,0000006,1401,1282,64,55,1300,1381,809,1351,1372,1377,6.16
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BAHTER PC,NO,BHAGWI,0000009,286,255,26,5,285,283,260,286,285,285,6.52
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BAHTER PC,NO,PIRO SHAHI,0000008,221,213,6,2,219,218,202,221,219,221,6.88
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BATHU PC,YES,BATHU PC,NA,796,694,78,24,685,743,3,749,722,695,6.57
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BATHU PC,NO,BATHU,0000002,378,327,30,21,300,357,2,363,358,352,6.08
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BATHU PC,NO,HUMAK,0000001,418,367,48,3,385,386,1,386,364,343,7.02
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BHALOT PC,YES,BHALOT PC,NA,987,881,77,29,783,962,443,966,968,977,7.72
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BHALOT PC,NO,BHALOT,0000013,295,236,51,8,233,287,1,288,288,295,7.67
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BHALOT PC,NO,JOHD,0000014,196,185,4,7,114,194,0,190,189,196,9.06
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BHALOT PC,NO,KAMIL PUR,0000010,177,156,14,7,143,170,168,176,177,174,7.36
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,BHALOT PC,NO,PIND BAHADER,0000011,319,304,8,7,293,311,274,312,314,312,7.13
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,DHAREK PC,YES,DHAREK PC,NA,1780,1337,310,133,1515,1723,852,1646,1673,1640,6.46
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,DHAREK PC,NO,DHAREK,0000005,812,641,104,67,609,799,378,688,710,677,6.77
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,DHAREK PC,NO,LANGER,0000022,658,439,173,46,626,640,471,656,658,656,6.24
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,DHAREK PC,NO,PIND FAZAL KHAN,0000003,195,171,15,9,174,183,1,191,191,194,5.78
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,DHAREK PC,NO,SAHIB KHAN,0000004,115,86,18,11,106,101,2,111,114,113,6.71
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,GAKKHAR PC,YES,GAKKHAR PC,NA,752,537,109,106,343,685,4,589,596,563,6.4
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,GAKKHAR PC,NO,GAKKHAR,0000021,701,507,103,91,322,645,3,547,556,523,6.23
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,GAKKHAR PC,NO,MAQAM,0000023,51,30,6,15,21,40,1,42,40,40,8.73
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,HATTAR PC,YES,HATTAR PC,NA,1553,1313,122,118,1085,1492,816,1474,1494,1384,6.89
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,HATTAR PC,NO,GADDO WALA,0000038,78,49,4,25,40,76,0,62,58,50,7.22
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,HATTAR PC,NO,GARHI HASSU KHAN,0000039,312,277,20,15,213,300,53,284,302,296,6.87
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,HATTAR PC,NO,HATTAR,0000040,1163,987,98,78,832,1116,763,1128,1134,1038,6.88
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,JABBI PC,YES,JABBI PC,NA,1238,616,347,275,620,1139,7,944,902,862,6.36
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,JABBI PC,NO,JABBI,0000024,798,391,187,220,422,741,3,685,677,586,6.22
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,JABBI PC,NO,KOT ZENDI,0000025,263,149,108,6,131,247,1,122,84,161,6.51
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,JABBI PC,NO,PIND NIAZI,0000026,164,76,52,36,67,151,3,135,136,115,6.84
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,JABBI PC,NO,RAKH KALA CHITA,0000035,13,0,0,13,0,0,0,2,5,0,5.92
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,BAHTER QH,JHANG PC,YES,JHANG PC,NA,1420,1258,109,53,1324,1345,839,1318,1348,1341,7.03
