province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,KITCHEN,SEPARATE,233073,77,191535
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,KITCHEN,SHARED,41493,13.71,35266
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,KITCHEN,NONE,28115,9.29,22004
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,BATH,SEPARATE,227224,75.07,185883
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,BATH,SHARED,50378,16.64,42580
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,BATH,NONE,25079,8.29,20342
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,LATRINE,SEWER,42691,14.1,25031
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,LATRINE,SEPTIC TANK,73168,24.17,63106
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,LATRINE,OPEN DRAIN,27660,9.14,22064
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,LATRINE,PIT WITH SLAB,125677,41.52,110544
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,LATRINE,OTHER,3869,1.28,3139
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,OWNED,248805,82.2,LATRINE,NONE,29616,9.78,24921
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,RENTED,39355,13,KITCHEN,SEPARATE,233073,77,32727
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,RENTED,39355,13,KITCHEN,SHARED,41493,13.71,4360
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,RENTED,39355,13,KITCHEN,NONE,28115,9.29,2268
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,RENTED,39355,13,BATH,SEPARATE,227224,75.07,32472
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,RENTED,39355,13,BATH,SHARED,50378,16.64,5630
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,RENTED,39355,13,BATH,NONE,25079,8.29,1253
