province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,039,ATTOCK DISTRICT,NA,NA,NA,YES,ATTOCK DISTRICT,NA,1395470,688077,707315,78,63.24,76.17,50.98,35.9,221872,151482,12,109469,65911,9,14050,16999,3,1394339,1131,1069996,841577,123941,275923,755866,1650169
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,NA,NA,YES,ATTOCK TEHSIL,NA,222710,111968,110735,7,66.57,77.39,55.81,28.57,35671,24575,2,17929,11960,0,2808,3388,0,222277,433,169711,132244,16429,50484,120712,178817
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,NA,YES,ATTOCK I QH,NA,111869,56696,55171,2,63.72,75.75,51.55,50,17711,11614,1,8289,4717,0,1185,1139,0,111615,254,84958,65775,8047,25588,59511,126111
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,YES,BOLIANWAL PC,NA,9999,5042,4957,0,56.82,70.88,43.02,0,1350,808,0,888,390,0,88,94,0,9999,0,7767,6114,946,2544,5568,7914
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,ARANG,0000130,1200,612,588,0,41.01,58.09,23.71,0,150,43,0,68,14,0,9,4,0,1200,0,934,710,104,295,616,2191
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,BOLIANWAL,0000127,5168,2610,2558,0,54.04,67.61,40.88,0,645,409,0,425,167,0,38,31,0,5168,0,4006,3094,432,1268,2759,3528
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,DAURDAD,0000128,1995,1030,965,0,66.52,81.7,50.65,0,311,147,0,228,132,0,24,28,0,1995,0,1562,1294,237,612,1241,746
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,BOLIANWAL PC,NO,SAKKABAD,0000129,1636,790,846,0,65.3,77.19,54.39,0,244,209,0,167,77,0,17,31,0,1636,0,1265,1016,173,369,952,1449
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,YES,CHOI GARIALA PC,NA,10013,5039,4974,0,53.39,69.41,37.69,0,1436,727,0,416,168,0,62,54,0,10013,0,7423,5717,782,1373,5217,16293
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,NO,BAGH NILAB,0000080,1135,570,565,0,62.17,77.59,47.4,0,164,112,0,77,31,0,14,6,0,1135,0,867,689,112,108,612,2364
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,NO,CHOI GARIALA,0000081,3076,1573,1503,0,64.74,78.39,50.68,0,504,288,0,211,117,0,36,42,0,3076,0,2382,1963,297,368,1784,5084
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,CHOI GARIALA PC,NO,SOJHANDA BHATA,0000079,5802,2896,2906,0,45.09,62.39,28.52,0,768,327,0,128,20,0,12,6,0,5802,0,4174,3065,373,897,2821,8845
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,YES,DAKHNER PC,NA,6721,3332,3389,0,51.12,62.8,39.99,0,1040,663,0,251,155,0,29,10,0,6721,0,5203,4079,539,1903,3711,9008
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,NO,DAKHNER,0000074,4347,2163,2184,0,51.35,62.92,40.01,0,710,414,0,146,111,0,16,6,0,4347,0,3379,2665,357,1235,2406,4523
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,NO,NOOR PUR KARAM ALIA,0000075,274,135,139,0,65.18,72.9,58.12,0,38,43,0,24,17,0,6,1,0,274,0,224,174,17,76,145,1844
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DAKHNER PC,NO,ROOMIAN,0000073,2100,1034,1066,0,48.69,61.1,37.43,0,292,206,0,81,27,0,7,3,0,2100,0,1600,1240,165,592,1160,2641
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,YES,DHER PC,NA,7949,4420,3529,0,76.29,88.37,60.22,0,1284,750,0,1295,416,0,221,160,0,7813,136,6204,4685,449,2154,4430,6943
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,NO,BAROTHA,0000078,3838,2005,1833,0,80.67,90.89,69.27,0,631,467,0,583,322,0,151,122,0,3715,123,3000,2251,199,738,2095,2166
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,NO,DHER,0000077,2636,1641,995,0,78.77,90.71,56.19,0,501,232,0,622,79,0,65,37,0,2623,13,2124,1589,126,974,1491,3116
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,DHER PC,NO,JABA,0000076,1475,774,701,0,59.26,75.7,40.75,0,152,51,0,90,15,0,5,1,0,1475,0,1080,845,124,442,844,1661
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,YES,GOLRA PC,NA,16788,8503,8284,1,62.27,73.65,50.79,100,2584,1763,1,1077,634,0,151,139,0,16689,99,12649,9859,1169,4137,8676,1209
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,NO,GOLRA,0000126,5571,2779,2792,0,54.79,66.43,43.54,0,742,551,0,256,101,0,29,13,0,5571,0,4234,3310,461,1485,2854,602
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,NO,KAWA,0000125,1360,675,685,0,51.76,64.15,39.2,0,230,144,0,74,38,0,9,11,0,1360,0,1053,826,102,404,744,258
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,GOLRA PC,NO,QAZI ABAD,0000133,9857,5049,4807,1,68.08,79.02,56.77,100,1612,1068,1,747,495,0,113,115,0,9758,99,7362,5723,606,2248,5078,349
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,HAJI SHAH PC,YES,HAJI SHAH PC,NA,19366,9759,9607,0,65.02,75.17,54.96,0,2839,1921,0,1219,913,0,167,155,0,19365,1,14284,10702,1269,3494,9541,7443
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,HAJI SHAH PC,NO,HAJI SHAH,0000071,16529,8265,8264,0,67.73,77.49,58.13,0,2565,1808,0,1111,858,0,145,141,0,16529,0,12404,9427,1147,2877,8550,4961
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK I QH,HAJI SHAH PC,NO,JAMGHA,0000072,2837,1494,1343,0,47.13,60.29,33.33,0,274,113,0,108,55,0,22,14,0,2836,1,1880,1275,122,617,991,2482
