province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,2,27462,9.07,2.55,97954,32.36,5.25,11144
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,2,41366,13.67,2.68,97954,32.36,5.25,16197
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,2,51782,17.11,2.81,97954,32.36,5.25,19407
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,2,47220,15.6,2.95,97954,32.36,5.25,16362
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,2,33587,11.1,3.15,97954,32.36,5.25,10117
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,2,21944,7.25,3.35,97954,32.36,5.25,5870
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,2,14423,4.77,3.57,97954,32.36,5.25,3223
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,36248,11.98,4.34,97954,32.36,5.25,4698
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,3,8414,2.78,2.24,80667,26.65,6.05,1419
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,3,20235,6.69,2.42,80667,26.65,6.05,4238
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,3,27462,9.07,2.55,80667,26.65,6.05,6684
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,3,41366,13.67,2.68,80667,26.65,6.05,10951
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,3,51782,17.11,2.81,80667,26.65,6.05,14747
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,3,47220,15.6,2.95,80667,26.65,6.05,13722
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,3,33587,11.1,3.15,80667,26.65,6.05,10089
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,3,21944,7.25,3.35,80667,26.65,6.05,6479
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,3,14423,4.77,3.57,80667,26.65,6.05,4219
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,36248,11.98,4.34,80667,26.65,6.05,8119
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,4,8414,2.78,2.24,47127,15.57,6.96,661
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,4,20235,6.69,2.42,47127,15.57,6.96,1883
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,4,27462,9.07,2.55,47127,15.57,6.96,2896
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,4,41366,13.67,2.68,47127,15.57,6.96,5064
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,4,51782,17.11,2.81,47127,15.57,6.96,6943
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,4,47220,15.6,2.95,47127,15.57,6.96,7308
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,4,33587,11.1,3.15,47127,15.57,6.96,6017
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,4,21944,7.25,3.35,47127,15.57,6.96,4391
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,4,14423,4.77,3.57,47127,15.57,6.96,3166
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,36248,11.98,4.34,47127,15.57,6.96,8798
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,5,8414,2.78,2.24,20016,6.61,7.7,242
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,5,20235,6.69,2.42,20016,6.61,7.7,663
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,5,27462,9.07,2.55,20016,6.61,7.7,1044
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,5,41366,13.67,2.68,20016,6.61,7.7,1782
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,5,51782,17.11,2.81,20016,6.61,7.7,2570
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,5,47220,15.6,2.95,20016,6.61,7.7,2791
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,5,33587,11.1,3.15,20016,6.61,7.7,2518
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,5,21944,7.25,3.35,20016,6.61,7.7,1895
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,5,14423,4.77,3.57,20016,6.61,7.7,1483
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,36248,11.98,4.34,20016,6.61,7.7,5028
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,6,8414,2.78,2.24,11710,3.87,8.54,108
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,6,20235,6.69,2.42,11710,3.87,8.54,340
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,6,27462,9.07,2.55,11710,3.87,8.54,483
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,6,41366,13.67,2.68,11710,3.87,8.54,877
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,6,51782,17.11,2.81,11710,3.87,8.54,1227
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,6,47220,15.6,2.95,11710,3.87,8.54,1502
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,6,33587,11.1,3.15,11710,3.87,8.54,1273
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,6,21944,7.25,3.35,11710,3.87,8.54,1130
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,6,14423,4.77,3.57,11710,3.87,8.54,894
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,36248,11.98,4.34,11710,3.87,8.54,3876
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,7,8414,2.78,2.24,4815,1.59,8.79,54
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,7,20235,6.69,2.42,4815,1.59,8.79,141
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,7,27462,9.07,2.55,4815,1.59,8.79,188
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,7,41366,13.67,2.68,4815,1.59,8.79,339
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,7,51782,17.11,2.81,4815,1.59,8.79,513
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,7,47220,15.6,2.95,4815,1.59,8.79,546
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,7,33587,11.1,3.15,4815,1.59,8.79,573
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,7,21944,7.25,3.35,4815,1.59,8.79,400
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,7,14423,4.77,3.57,4815,1.59,8.79,355
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,7,36248,11.98,4.34,4815,1.59,8.79,1706
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,8,8414,2.78,2.24,3038,1,9.76,60
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,8,20235,6.69,2.42,3038,1,9.76,72
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,8,27462,9.07,2.55,3038,1,9.76,106
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,8,41366,13.67,2.68,3038,1,9.76,184
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,8,51782,17.11,2.81,3038,1,9.76,263
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,8,47220,15.6,2.95,3038,1,9.76,262
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,8,33587,11.1,3.15,3038,1,9.76,262
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,8,21944,7.25,3.35,3038,1,9.76,267
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,8,14423,4.77,3.57,3038,1,9.76,215
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,8,36248,11.98,4.34,3038,1,9.76,1347
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,1 PERSON,9 AND MORE,8414,2.78,2.24,3706,1.22,10.7,67
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,2 PERSONS,9 AND MORE,20235,6.69,2.42,3706,1.22,10.7,108
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,3 PERSONS,9 AND MORE,27462,9.07,2.55,3706,1.22,10.7,126
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,4 PERSONS,9 AND MORE,41366,13.67,2.68,3706,1.22,10.7,184
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,5 PERSONS,9 AND MORE,51782,17.11,2.81,3706,1.22,10.7,305
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,6 PERSONS,9 AND MORE,47220,15.6,2.95,3706,1.22,10.7,330
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,7 PERSONS,9 AND MORE,33587,11.1,3.15,3706,1.22,10.7,288
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,8 PERSONS,9 AND MORE,21944,7.25,3.35,3706,1.22,10.7,255
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,9 PERSONS,9 AND MORE,14423,4.77,3.57,3706,1.22,10.7,231
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,36248,11.98,4.34,3706,1.22,10.7,1812
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,1,6501,2.88,2.2,26436,11.72,4.41,2320
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,1,15680,6.95,2.39,26436,11.72,4.41,3777
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,1,20689,9.17,2.53,26436,11.72,4.41,3800
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,1,30131,13.36,2.67,26436,11.72,4.41,4446
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,1,37619,16.67,2.81,26436,11.72,4.41,4531
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,1,34908,15.47,2.96,26436,11.72,4.41,3418
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,1,25361,11.24,3.16,26436,11.72,4.41,1944
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,1,16674,7.39,3.36,26436,11.72,4.41,1014
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,1,11043,4.89,3.59,26436,11.72,4.41,511
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,1,26998,11.97,4.36,26436,11.72,4.41,675
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,2,6501,2.88,2.2,72782,32.26,5.23,2252
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,2,15680,6.95,2.39,72782,32.26,5.23,6373
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,2,20689,9.17,2.53,72782,32.26,5.23,8440
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,2,30131,13.36,2.67,72782,32.26,5.23,11809
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,2,37619,16.67,2.81,72782,32.26,5.23,13896
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,2,34908,15.47,2.96,72782,32.26,5.23,11986
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,2,25361,11.24,3.16,72782,32.26,5.23,7622
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,2,16674,7.39,3.36,72782,32.26,5.23,4439
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,2,11043,4.89,3.59,72782,32.26,5.23,2449
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,2,26998,11.97,4.36,72782,32.26,5.23,3516
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,3,6501,2.88,2.2,57199,25.35,6.06,1063
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,3,15680,6.95,2.39,57199,25.35,6.06,3067
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,3,20689,9.17,2.53,57199,25.35,6.06,4802
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,3,30131,13.36,2.67,57199,25.35,6.06,7547
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,3,37619,16.67,2.81,57199,25.35,6.06,10147
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,3,34908,15.47,2.96,57199,25.35,6.06,9688
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,3,25361,11.24,3.16,57199,25.35,6.06,7284
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,3,16674,7.39,3.36,57199,25.35,6.06,4740
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,3,11043,4.89,3.59,57199,25.35,6.06,3102
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,3,26998,11.97,4.36,57199,25.35,6.06,5759
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,4,6501,2.88,2.2,36471,16.17,6.92,498
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,4,15680,6.95,2.39,36471,16.17,6.92,1483
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,4,20689,9.17,2.53,36471,16.17,6.92,2223
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,4,30131,13.36,2.67,36471,16.17,6.92,3889
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,4,37619,16.67,2.81,36471,16.17,6.92,5348
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,4,34908,15.47,2.96,36471,16.17,6.92,5699
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,4,25361,11.24,3.16,36471,16.17,6.92,4722
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,4,16674,7.39,3.36,36471,16.17,6.92,3435
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,4,11043,4.89,3.59,36471,16.17,6.92,2525
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,4,26998,11.97,4.36,36471,16.17,6.92,6649
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,5,6501,2.88,2.2,15259,6.76,7.66,175
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,5,15680,6.95,2.39,15259,6.76,7.66,508
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,5,20689,9.17,2.53,15259,6.76,7.66,774
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,5,30131,13.36,2.67,15259,6.76,7.66,1319
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,5,37619,16.67,2.81,15259,6.76,7.66,1968
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,5,34908,15.47,2.96,15259,6.76,7.66,2175
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,5,25361,11.24,3.16,15259,6.76,7.66,1963
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,5,16674,7.39,3.36,15259,6.76,7.66,1467
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,5,11043,4.89,3.59,15259,6.76,7.66,1138
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,5,26998,11.97,4.36,15259,6.76,7.66,3772
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,6,6501,2.88,2.2,8740,3.87,8.52,76
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,6,15680,6.95,2.39,8740,3.87,8.52,248
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,6,20689,9.17,2.53,8740,3.87,8.52,356
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,6,30131,13.36,2.67,8740,3.87,8.52,623
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,6,37619,16.67,2.81,8740,3.87,8.52,919
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,6,34908,15.47,2.96,8740,3.87,8.52,1116
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,6,25361,11.24,3.16,8740,3.87,8.52,976
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,6,16674,7.39,3.36,8740,3.87,8.52,862
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,6,11043,4.89,3.59,8740,3.87,8.52,664
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,6,26998,11.97,4.36,8740,3.87,8.52,2900
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,7,6501,2.88,2.2,3578,1.59,8.86,38
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,7,15680,6.95,2.39,3578,1.59,8.86,100
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,7,20689,9.17,2.53,3578,1.59,8.86,137
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,7,30131,13.36,2.67,3578,1.59,8.86,226
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,7,37619,16.67,2.81,3578,1.59,8.86,373
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,7,34908,15.47,2.96,3578,1.59,8.86,379
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,7,25361,11.24,3.16,3578,1.59,8.86,445
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,7,16674,7.39,3.36,3578,1.59,8.86,311
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,7,11043,4.89,3.59,3578,1.59,8.86,286
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,7,26998,11.97,4.36,3578,1.59,8.86,1283
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,8,6501,2.88,2.2,2241,0.99,9.8,28
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,8,15680,6.95,2.39,2241,0.99,9.8,48
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,8,20689,9.17,2.53,2241,0.99,9.8,74
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,8,30131,13.36,2.67,2241,0.99,9.8,141
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,8,37619,16.67,2.81,2241,0.99,9.8,191
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,8,34908,15.47,2.96,2241,0.99,9.8,187
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,8,25361,11.24,3.16,2241,0.99,9.8,189
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,8,16674,7.39,3.36,2241,0.99,9.8,195
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,8,11043,4.89,3.59,2241,0.99,9.8,176
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,8,26998,11.97,4.36,2241,0.99,9.8,1012
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,1 PERSON,9 AND MORE,6501,2.88,2.2,2898,1.28,10.73,51
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,2 PERSONS,9 AND MORE,15680,6.95,2.39,2898,1.28,10.73,76
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,3 PERSONS,9 AND MORE,20689,9.17,2.53,2898,1.28,10.73,83
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,4 PERSONS,9 AND MORE,30131,13.36,2.67,2898,1.28,10.73,131
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,5 PERSONS,9 AND MORE,37619,16.67,2.81,2898,1.28,10.73,246
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,6 PERSONS,9 AND MORE,34908,15.47,2.96,2898,1.28,10.73,260
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,7 PERSONS,9 AND MORE,25361,11.24,3.16,2898,1.28,10.73,216
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,8 PERSONS,9 AND MORE,16674,7.39,3.36,2898,1.28,10.73,211
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,9 PERSONS,9 AND MORE,11043,4.89,3.59,2898,1.28,10.73,192
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,RURAL,10 PERSONS AND ABOVE,9 AND MORE,26998,11.97,4.36,2898,1.28,10.73,1432
