province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,039,ATTOCK DISTRICT,NA,NA,NA,YES,ATTOCK DISTRICT,77077,70880,4576,1621,68509,75723,65178,74560,75739,75859,6.13
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,NA,NA,YES,ATTOCK TEHSIL,33736,32750,512,474,30297,33365,30313,33083,33436,33305,5.91
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,NA,YES,ATTOCK CANTONMENT,3480,3284,129,67,3264,3468,3294,3385,3456,3472,5.77
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,3480,3284,129,67,3264,3468,3294,3385,3456,3472,5.77
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,1400,1346,41,13,1375,1398,1345,1393,1396,1398,5.98
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,666,546,74,46,517,659,633,599,653,664,5.7
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 03,645,634,8,3,629,644,615,639,643,644,5.42
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 04,769,758,6,5,743,767,701,754,764,766,5.72
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,NA,YES,ATTOCK MC,19195,18546,294,355,17650,18876,17404,18758,18978,18808,6.17
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 03,YES,CHARGE NO 03,8980,8713,101,166,7825,8781,7848,8827,8874,8681,6.2
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 03,NO,CIRCLE NO 01,1480,1470,7,3,1471,1478,1458,1478,1478,1480,5.93
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 03,NO,CIRCLE NO 02,1798,1777,13,8,1465,1787,1623,1780,1789,1796,5.92
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 03,NO,CIRCLE NO 03,3222,3050,47,125,3011,3078,2609,3147,3155,3119,6.45
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 03,NO,CIRCLE NO 04,2480,2416,34,30,1878,2438,2158,2422,2452,2286,6.23
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,YES,CHARGE NO 04,3529,3303,98,128,3410,3485,3249,3436,3489,3481,5.97
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,NO,CIRCLE NO 01,477,391,38,48,433,437,370,451,456,433,5.05
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,NO,CIRCLE NO 02,925,884,20,21,919,923,893,919,913,922,6.58
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,NO,CIRCLE NO 03,245,234,6,5,236,245,230,226,245,245,5.53
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,NO,CIRCLE NO 04,619,545,23,51,612,617,563,601,614,619,5.93
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,NO,CIRCLE NO 05,618,609,6,3,615,618,586,614,616,617,5.97
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 04,NO,CIRCLE NO 06,645,640,5,0,595,645,607,625,645,645,6.01
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,YES,CHARGE NO 05,6686,6530,95,61,6415,6610,6307,6495,6615,6646,6.25
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,NO,CIRCLE NO 01,955,937,15,3,950,955,941,942,950,952,5.98
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,NO,CIRCLE NO 02,888,856,18,14,851,885,864,868,882,888,6.55
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,NO,CIRCLE NO 03,1270,1245,9,16,1144,1246,1178,1229,1244,1248,5.68
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,NO,CIRCLE NO 04,821,804,11,6,800,813,799,771,813,817,6.35
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,NO,CIRCLE NO 05,1254,1211,26,17,1213,1241,1165,1207,1234,1246,6.27
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 05,NO,CIRCLE NO 06,1498,1477,16,5,1457,1470,1360,1478,1492,1495,6.64
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,NA,YES,KAMRA CANTONMENT,9148,9020,81,47,7477,9113,7871,9090,9102,9119,5.46
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,9148,9020,81,47,7477,9113,7871,9090,9102,9119,5.46
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,1671,1661,2,8,898,1665,1651,1667,1666,1671,5.42
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,31,31,0,0,27,31,31,29,31,30,4.52
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 03,1089,1066,8,15,1074,1089,1076,1089,1068,1089,5.04
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 04,1082,1080,0,2,1081,1077,1068,1081,1082,1082,5.18
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 05,1482,1480,2,0,1471,1479,1475,1482,1482,1479,5.41
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 06,1305,1295,7,3,1272,1304,1291,1300,1304,1305,4.99
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 07,2488,2407,62,19,1654,2468,1279,2442,2469,2463,6.09
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,NA,YES,SANJWAL CANTONMENT,1913,1900,8,5,1906,1908,1744,1850,1900,1906,5.61
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,1913,1900,8,5,1906,1908,1744,1850,1900,1906,5.61
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,1913,1900,8,5,1906,1908,1744,1850,1900,1906,5.61
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,NA,NA,YES,FATEH JANG TEHSIL,9826,9283,357,186,8138,9648,8430,9543,9631,9672,6.51
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,NA,YES,FATEH JANG MC,9826,9283,357,186,8138,9648,8430,9543,9631,9672,6.51
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,CHARGE NO 04,YES,CHARGE NO 04,9826,9283,357,186,8138,9648,8430,9543,9631,9672,6.51
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,CHARGE NO 04,NO,CIRCLE NO 01,2232,2125,55,52,2029,2206,2091,2194,2210,2223,6.71
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,CHARGE NO 04,NO,CIRCLE NO 02,1164,1087,52,25,1053,1138,795,1128,1129,1143,6.91
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,CHARGE NO 04,NO,CIRCLE NO 03,1817,1729,65,23,1438,1756,1606,1777,1787,1783,6.26
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,CHARGE NO 04,NO,CIRCLE NO 04,2460,2250,159,51,1718,2419,2000,2346,2389,2385,6.33
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,FATEH JANG MC,CHARGE NO 04,NO,CIRCLE NO 05,2153,2092,26,35,1900,2129,1938,2098,2116,2138,6.48
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,NA,NA,YES,HASAN ABDAL TEHSIL,9430,8594,480,356,8011,9113,7613,8852,9191,9262,6.65
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,NA,YES,HASAN ABDAL MC,9430,8594,480,356,8011,9113,7613,8852,9191,9262,6.65
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,CHARGE NO 03,YES,CHARGE NO 03,9430,8594,480,356,8011,9113,7613,8852,9191,9262,6.65
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,CHARGE NO 03,NO,CIRCLE NO 01,2740,2476,166,98,2494,2694,2301,2554,2689,2703,6.88
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,CHARGE NO 03,NO,CIRCLE NO 02,884,806,62,16,875,876,865,849,882,880,6.24
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,CHARGE NO 03,NO,CIRCLE NO 03,2084,1939,64,81,1778,2021,1883,1918,2020,2033,6.34
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,CHARGE NO 03,NO,CIRCLE NO 04,2944,2685,128,131,2128,2779,1981,2775,2846,2909,6.77
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,HASAN ABDAL MC,CHARGE NO 03,NO,CIRCLE NO 05,778,688,60,30,736,743,583,756,754,737,6.74
