province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,039,ATTOCK DISTRICT,NA,NA,NA,YES,ATTOCK DISTRICT,490908,250573,240282,53,77.33,85.58,68.79,50.94,68151,52562,15,63326,41849,9,18263,19650,0,482882,8026,376541,294561,32845,115993,272007
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,NA,NA,YES,ATTOCK TEHSIL,212493,112426,100041,26,83.2,89.72,75.81,69.23,25814,22107,11,34932,20050,7,12044,10543,0,207151,5342,164662,129027,11629,56865,121044
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,NA,YES,ATTOCK CANTONMENT,25729,15668,10061,0,88.92,94.34,79.73,0,2827,2315,0,7734,2174,0,1558,1358,0,24540,1189,21283,17939,1434,10229,17424
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,25729,15668,10061,0,88.92,94.34,79.73,0,2827,2315,0,7734,2174,0,1558,1358,0,24540,1189,21283,17939,1434,10229,17424
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,13217,8985,4232,0,89.98,95.57,76.32,0,1282,929,0,5540,843,0,671,581,0,12697,520,11296,9861,589,6693,9740
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,4112,2200,1912,0,89.9,94.15,85.01,0,543,488,0,714,451,0,256,202,0,3878,234,3258,2649,250,915,2519
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 03,3509,1762,1747,0,91.12,94.65,87.68,0,445,438,0,531,441,0,286,338,0,3508,1,2873,2298,318,955,2205
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 04,4891,2721,2170,0,83.32,89.79,74.7,0,557,460,0,949,439,0,345,237,0,4457,434,3856,3131,277,1666,2960
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,NA,YES,ATTOCK MC,121054,60780,60252,22,78.44,84.99,71.97,68.18,15352,12304,8,14366,11371,7,5329,5986,0,119320,1734,92959,72185,8221,28695,66150
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK MC,CHARGE NO 03,YES,CHARGE NO 03,56680,28332,28336,12,79.89,86.81,73.16,83.33,6701,5618,6,6744,5241,4,2927,2932,0,55725,955,43139,33061,3546,10296,30505
