province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5857,7882444,4038932,3842684,828,105.11,1345.82,47.79,6.42,5429547,1.98
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,NA,4115578,2103917,2011294,367,104.61,NA,NA,6.53,3111114,1.48
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,NA,3766866,1935015,1831390,461,105.66,NA,NA,6.31,2318433,2.58
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,654,332966,167673,165259,34,101.46,509.12,14.65,6.5,253806,1.44
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,RURAL,NA,284170,143009,141136,25,101.33,NA,NA,6.57,221695,1.31
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,URBAN,NA,48796,24664,24123,9,102.24,NA,NA,6.12,32111,2.22
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,TOTAL,168,3244259,1669218,1574667,374,106,19311.07,98.95,6.3,2140346,2.21
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,RURAL,NA,34101,17534,16561,6,105.88,NA,NA,6.33,131485,-6.84
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,URBAN,NA,3210158,1651684,1558106,368,106.01,NA,NA,6.3,2008861,2.49
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,TOTAL,1186,1465027,750889,713993,145,105.17,1235.27,2.72,6.54,924110,2.45
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,RURAL,NA,1425154,730729,694280,145,105.25,NA,NA,6.54,900984,2.44
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,URBAN,NA,39873,20160,19713,0,102.27,NA,NA,6.56,23126,2.9
PUNJAB,057,FAISALABAD DISTRICT,JARANWALA TEHSIL,TOTAL,1811,1493923,767809,725957,157,105.77,824.92,15.17,6.53,1061846,1.81
PUNJAB,057,FAISALABAD DISTRICT,JARANWALA TEHSIL,RURAL,NA,1267317,651051,616147,119,105.66,NA,NA,6.55,924849,1.67
PUNJAB,057,FAISALABAD DISTRICT,JARANWALA TEHSIL,URBAN,NA,226606,116758,109810,38,106.33,NA,NA,6.45,136997,2.68
PUNJAB,057,FAISALABAD DISTRICT,SAMMUNDRI TEHSIL,TOTAL,754,643114,324328,318721,65,101.76,852.94,24.4,6.51,508637,1.24
PUNJAB,057,FAISALABAD DISTRICT,SAMMUNDRI TEHSIL,RURAL,NA,486176,245494,240637,45,102.02,NA,NA,6.54,453729,0.36
PUNJAB,057,FAISALABAD DISTRICT,SAMMUNDRI TEHSIL,URBAN,NA,156938,78834,78084,20,100.96,NA,NA,6.39,54908,5.67
PUNJAB,057,FAISALABAD DISTRICT,TANDLIAN WALA TEHSIL,TOTAL,1284,703155,359015,344087,53,104.34,547.63,12.02,6.46,540802,1.39
PUNJAB,057,FAISALABAD DISTRICT,TANDLIAN WALA TEHSIL,RURAL,NA,618660,316100,302533,27,104.48,NA,NA,6.47,478372,1.36
PUNJAB,057,FAISALABAD DISTRICT,TANDLIAN WALA TEHSIL,URBAN,NA,84495,42915,41554,26,103.28,NA,NA,6.34,62430,1.6
