province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,WALL,BAKED BRICKS/BLOCKS/STONES,953856,95.1,11948
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,WALL,UNBAKED BRICKS/MUD,37935,3.78,670
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,WALL,WOOD/BAMBOO,4521,0.45,184
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,WALL,OTHERS,6665,0.66,267
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,ROOF,RCC/RBC,201632,20.1,3383
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,ROOF,CEMENT/IRON SHEETS,17238,1.72,517
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,ROOF,GARDER/T.IRON,644323,64.24,7552
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,ROOF,WOOD/BAMBOO,123774,12.34,1315
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,13069,1.3,ROOF,OTHERS,16010,1.6,302
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,145226,14.48,WALL,BAKED BRICKS/BLOCKS/STONES,953856,95.1,137479
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,145226,14.48,WALL,UNBAKED BRICKS/MUD,37935,3.78,5793
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,145226,14.48,WALL,WOOD/BAMBOO,4521,0.45,779
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,145226,14.48,WALL,OTHERS,6665,0.66,1175
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,145226,14.48,ROOF,RCC/RBC,201632,20.1,39348
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,145226,14.48,ROOF,CEMENT/IRON SHEETS,17238,1.72,3649
