province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,ALL SEXES,7882444,100,REGULAR,1209954,99.4,7773431
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,ALL SEXES,7882444,100,INSTITUTIONAL,7105,0.58,107759
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,ALL SEXES,7882444,100,HOMELESS,212,0.02,1254
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,ALL SEXES,7882444,100,TOTAL,1217271,100,7882444
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,MALE,4038932,51.24,REGULAR,1209954,99.4,3969721
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,MALE,4038932,51.24,INSTITUTIONAL,7105,0.58,68486
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,MALE,4038932,51.24,HOMELESS,212,0.02,725
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,MALE,4038932,51.24,TOTAL,1217271,100,4038932
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,FEMALE,3842684,48.75,REGULAR,1209954,99.4,3802901
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,FEMALE,3842684,48.75,INSTITUTIONAL,7105,0.58,39254
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,FEMALE,3842684,48.75,HOMELESS,212,0.02,529
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,FEMALE,3842684,48.75,TOTAL,1217271,100,3842684
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,TRANSGENDER,828,0.01,REGULAR,1209954,99.4,809
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,TRANSGENDER,828,0.01,INSTITUTIONAL,7105,0.58,19
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,TRANSGENDER,828,0.01,HOMELESS,212,0.02,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,TRANSGENDER,828,0.01,TOTAL,1217271,100,828
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,ALL SEXES,4115578,100,REGULAR,624285,99.53,4077437
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,ALL SEXES,4115578,100,INSTITUTIONAL,2884,0.46,37415
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,ALL SEXES,4115578,100,HOMELESS,92,0.01,726
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,ALL SEXES,4115578,100,TOTAL,627261,100,4115578
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,MALE,2103917,51.12,REGULAR,624285,99.53,2079963
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,MALE,2103917,51.12,INSTITUTIONAL,2884,0.46,23580
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,MALE,2103917,51.12,HOMELESS,92,0.01,374
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,MALE,2103917,51.12,TOTAL,627261,100,2103917
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,FEMALE,2011294,48.87,REGULAR,624285,99.53,1997115
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,FEMALE,2011294,48.87,INSTITUTIONAL,2884,0.46,13827
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,FEMALE,2011294,48.87,HOMELESS,92,0.01,352
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,FEMALE,2011294,48.87,TOTAL,627261,100,2011294
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,TRANSGENDER,367,0.01,REGULAR,624285,99.53,359
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,TRANSGENDER,367,0.01,INSTITUTIONAL,2884,0.46,8
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,TRANSGENDER,367,0.01,HOMELESS,92,0.01,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,TRANSGENDER,367,0.01,TOTAL,627261,100,367
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,ALL SEXES,3766866,100,REGULAR,585669,99.26,3695994
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,ALL SEXES,3766866,100,INSTITUTIONAL,4221,0.72,70344
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,ALL SEXES,3766866,100,HOMELESS,120,0.02,528
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,ALL SEXES,3766866,100,TOTAL,590010,100,3766866
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,MALE,1935015,51.37,REGULAR,585669,99.26,1889758
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,MALE,1935015,51.37,INSTITUTIONAL,4221,0.72,44906
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,MALE,1935015,51.37,HOMELESS,120,0.02,351
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,MALE,1935015,51.37,TOTAL,590010,100,1935015
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,FEMALE,1831390,48.62,REGULAR,585669,99.26,1805786
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,FEMALE,1831390,48.62,INSTITUTIONAL,4221,0.72,25427
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,FEMALE,1831390,48.62,HOMELESS,120,0.02,177
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,FEMALE,1831390,48.62,TOTAL,590010,100,1831390
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,TRANSGENDER,461,0.01,REGULAR,585669,99.26,450
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,TRANSGENDER,461,0.01,INSTITUTIONAL,4221,0.72,11
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,TRANSGENDER,461,0.01,HOMELESS,120,0.02,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,URBAN,TRANSGENDER,461,0.01,TOTAL,590010,100,461
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,ALL SEXES,332966,100,REGULAR,50997,99.76,331414
