province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,057,FAISALABAD DISTRICT,NA,NA,NA,YES,FAISALABAD DISTRICT,585669,541564,36932,7173,349051,579968,487355,436537,576005,579230,6.31
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,NA,NA,YES,CHAK JHUMRA TEHSIL,7946,5921,1699,326,5900,7819,6239,4564,7630,7650,6.12
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,NA,YES,CHAK JHUMRA MC,7946,5921,1699,326,5900,7819,6239,4564,7630,7650,6.12
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,YES,CHARGE NO 03,7946,5921,1699,326,5900,7819,6239,4564,7630,7650,6.12
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,NO,CIRCLE NO 01,904,718,184,2,300,903,776,354,898,900,6.1
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,NO,CIRCLE NO 02,760,656,80,24,397,759,741,630,756,759,6.59
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,NO,CIRCLE NO 03,1504,1213,282,9,1160,1499,1318,851,1476,1491,6.08
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,NO,CIRCLE NO 04,1037,869,147,21,911,1016,963,819,1012,1025,6.41
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,NO,CIRCLE NO 05,948,781,158,9,802,937,621,562,904,881,6.11
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,CHAK JHUMRA MC,CHARGE NO 03,NO,CIRCLE NO 06,564,368,174,22,424,557,490,373,537,553,5.44
