province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1,13069,1.3,219406,21.88,2883
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,1,145226,14.48,219406,21.88,32307
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,1,277337,27.65,219406,21.88,59358
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,1,552588,55.09,219406,21.88,121689
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,1,14757,1.47,219406,21.88,3169
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,2,13069,1.3,322030,32.11,4311
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,2,145226,14.48,322030,32.11,47689
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,2,277337,27.65,322030,32.11,94286
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,2,552588,55.09,322030,32.11,171280
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,2,14757,1.47,322030,32.11,4464
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3,13069,1.3,214346,21.37,2784
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,3,145226,14.48,214346,21.37,30021
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,3,277337,27.65,214346,21.37,60249
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,3,552588,55.09,214346,21.37,118295
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,3,14757,1.47,214346,21.37,2997
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4,13069,1.3,128126,12.77,1577
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,4,145226,14.48,128126,12.77,18195
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,4,277337,27.65,128126,12.77,34239
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,4,552588,55.09,128126,12.77,72156
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,4,14757,1.47,128126,12.77,1959
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,5,13069,1.3,57142,5.7,661
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,5,145226,14.48,57142,5.7,8129
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,5,277337,27.65,57142,5.7,14225
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,5,552588,55.09,57142,5.7,33166
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,5,14757,1.47,57142,5.7,961
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6,13069,1.3,31291,3.12,386
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,6,145226,14.48,31291,3.12,4579
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,6,277337,27.65,31291,3.12,7502
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,6,552588,55.09,31291,3.12,18244
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,6,14757,1.47,31291,3.12,580
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,7,13069,1.3,14555,1.45,240
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,7,145226,14.48,14555,1.45,2015
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,7,277337,27.65,14555,1.45,3520
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,7,552588,55.09,14555,1.45,8522
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,7,14757,1.47,14555,1.45,258
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,8,13069,1.3,8010,0.8,100
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,8,145226,14.48,8010,0.8,1148
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,8,277337,27.65,8010,0.8,1984
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,8,552588,55.09,8010,0.8,4620
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,8,14757,1.47,8010,0.8,158
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,13069,1.3,8071,0.8,127
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,145226,14.48,8071,0.8,1143
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,277337,27.65,8071,0.8,1974
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,552588,55.09,8071,0.8,4616
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,14757,1.47,8071,0.8,211
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,1,6589,1.17,126458,22.53,1517
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,1,85999,15.32,126458,22.53,20710
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,1,170054,30.3,126458,22.53,38337
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,1,292854,52.19,126458,22.53,64704
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,1,5678,1.01,126458,22.53,1190
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,2,6589,1.17,187081,33.34,2176
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,2,85999,15.32,187081,33.34,28597
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,2,170054,30.3,187081,33.34,59027
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,2,292854,52.19,187081,33.34,95565
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,2,5678,1.01,187081,33.34,1716
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,3,6589,1.17,118598,21.13,1343
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,3,85999,15.32,118598,21.13,16955
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,3,170054,30.3,118598,21.13,35989
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,3,292854,52.19,118598,21.13,63100
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,3,5678,1.01,118598,21.13,1211
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,4,6589,1.17,68391,12.19,790
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,4,85999,15.32,68391,12.19,10140
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,4,170054,30.3,68391,12.19,19987
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,4,292854,52.19,68391,12.19,36717
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,4,5678,1.01,68391,12.19,757
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,5,6589,1.17,29735,5.3,314
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,5,85999,15.32,29735,5.3,4545
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,5,170054,30.3,29735,5.3,8260
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,5,292854,52.19,29735,5.3,16244
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,5,5678,1.01,29735,5.3,372
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,6,6589,1.17,15351,2.74,204
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,6,85999,15.32,15351,2.74,2548
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,6,170054,30.3,15351,2.74,4123
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,6,292854,52.19,15351,2.74,8282
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,6,5678,1.01,15351,2.74,194
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,7,6589,1.17,7258,1.29,129
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,7,85999,15.32,7258,1.29,1126
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,7,170054,30.3,7258,1.29,1990
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,7,292854,52.19,7258,1.29,3908
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,7,5678,1.01,7258,1.29,105
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,8,6589,1.17,4013,0.72,51
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,LESS THAN 5 YEARS,8,85999,15.32,4013,0.72,682
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,5-10 YEARS,8,170054,30.3,4013,0.72,1134
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,11-50 YEARS,8,292854,52.19,4013,0.72,2094
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,OVER 50 YEARS,8,5678,1.01,4013,0.72,52
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,6589,1.17,4289,0.76,65
