province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,3514,171025,89911,81100,14,110.86,48.67,7.13,6.55,103545,2.67
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,NA,158824,83576,75237,11,111.08,NA,NA,6.49,95875,2.69
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,NA,12201,6335,5863,3,108.05,NA,NA,7.4,7670,2.47
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,3514,171025,89911,81100,14,110.86,48.67,7.13,6.55,103545,2.67
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,NA,158824,83576,75237,11,111.08,NA,NA,6.49,95875,2.69
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,NA,12201,6335,5863,3,108.05,NA,NA,7.4,7670,2.47
