province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,TOTAL,25475
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,01,553
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,02,2282
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,03,2552
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,04,2837
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,05,3064
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,06,2850
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,07,2927
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,08,2329
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,09,1781
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,166889,10 AND UP,4300
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,TOTAL,23857
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,01,528
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,02,2192
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,03,2441
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,04,2682
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,05,2874
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,06,2673
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,07,2711
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,08,2175
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,09,1663
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,154922,10 AND UP,3918
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,TOTAL,1618
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,01,25
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,02,90
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,03,111
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,04,155
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,05,190
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,06,177
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,07,216
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,08,154
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,09,118
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,11967,10 AND UP,382
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,TOTAL,25475
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,01,553
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,02,2282
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,03,2552
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,04,2837
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,05,3064
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,06,2850
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,07,2927
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,08,2329
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,09,1781
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,166889,10 AND UP,4300
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,TOTAL,23857
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,01,528
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,02,2192
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,03,2441
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,04,2682
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,05,2874
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,06,2673
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,07,2711
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,08,2175
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,09,1663
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,154922,10 AND UP,3918
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,TOTAL,1618
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,01,25
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,02,90
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,03,111
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,04,155
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,05,190
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,06,177
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,07,216
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,08,154
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,09,118
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,11967,10 AND UP,382
