province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,235,1,BAKED BRICKS/BLOCKS/STONES,162,0.69,30
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,235,1,UNBAKED BRICKS/MUD,194,0.82,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,235,1,WOOD/BAMBOO,34,0.14,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,235,1,OTHERS,55,0.23,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,235,1,BAKED BRICKS/BLOCKS/STONES,218,0.93,26
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,235,1,UNBAKED BRICKS/MUD,947,4.02,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,235,1,WOOD/BAMBOO,211,0.9,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,235,1,OTHERS,145,0.62,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,235,1,BAKED BRICKS/BLOCKS/STONES,880,3.73,45
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,235,1,UNBAKED BRICKS/MUD,3639,15.44,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,235,1,WOOD/BAMBOO,1089,4.62,0
