province_name,district_code,district_name,area_name,area_type,gender,count
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,ALL SEXES,23566
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,MALE,23167
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,FEMALE,399
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,TRANSGENDER,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,ALL SEXES,22254
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,MALE,21869
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,FEMALE,385
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,TRANSGENDER,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,ALL SEXES,1312
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,MALE,1298
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,FEMALE,14
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,TRANSGENDER,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,ALL SEXES,23566
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,MALE,23167
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,FEMALE,399
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,TRANSGENDER,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,ALL SEXES,22254
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,MALE,21869
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,FEMALE,385
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,TRANSGENDER,0
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,ALL SEXES,1312
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,MALE,1298
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,FEMALE,14
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,TRANSGENDER,0
