province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN MC,"10,000 - 24,999",7670,2.47,7.4,ALL SEXES,12201
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN MC,"10,000 - 24,999",7670,2.47,7.4,MALE,6335
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN MC,"10,000 - 24,999",7670,2.47,7.4,FEMALE,5863
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN MC,"10,000 - 24,999",7670,2.47,7.4,TRANSGENDER,3
