province_name,district_code,district_name,area_name,area_type,information_source,count
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,21974
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,RADIO,5079
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,TV,4226
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,NEWSPAPER,1116
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,MOBILE,1619
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,COMPUTER/INTERNET,21499
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,20448
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,RADIO,5027
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,TV,3404
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,NEWSPAPER,1043
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,MOBILE,1585
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,COMPUTER/INTERNET,20004
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,1526
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,RADIO,52
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,TV,822
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,NEWSPAPER,73
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,MOBILE,34
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,COMPUTER/INTERNET,1495
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,21974
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,RADIO,5079
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,TV,4226
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,NEWSPAPER,1116
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,MOBILE,1619
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,COMPUTER/INTERNET,21499
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,20448
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,RADIO,5027
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,TV,3404
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,NEWSPAPER,1043
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,MOBILE,1585
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,COMPUTER/INTERNET,20004
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,1526
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,RADIO,52
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,TV,822
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,NEWSPAPER,73
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,MOBILE,34
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,COMPUTER/INTERNET,1495
