province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,061,SAHIWAL DISTRICT,NA,NA,NA,YES,SAHIWAL DISTRICT,NA,1997327,1015001,982140,186,56.34,65.19,47.25,34.95,265203,186717,29,118472,74529,19,21511,21349,5,1950954,46373,1473560,1131892,140411,447445,904795,783970
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,NA,NA,YES,CHICHAWATNI TEHSIL,NA,929447,467889,461454,104,58.92,67.4,50.41,44.23,129413,95058,22,56214,37902,13,10044,11314,3,910365,19082,689952,531057,67246,198012,430361,394536
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,NA,YES,CHICHAWATNI QH,NA,190323,95984,94315,24,64.87,71.39,58.28,33.33,27830,22469,3,13444,9789,3,2719,3266,0,185232,5091,142172,109522,13288,41476,91083,67166
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 010/11-L PC,YES,CHAK NO 010/11-L PC,NA,13893,6954,6938,1,60.4,68.11,52.64,0,2032,1662,0,863,586,0,143,136,0,13503,390,10559,8269,1084,4007,6885,6028
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 010/11-L PC,NO,CHAK NO 010/11-L,0000325,6440,3205,3235,0,58.02,68.66,47.36,0,986,691,0,400,239,0,70,47,0,6359,81,4883,3898,509,1935,3228,3071
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 010/11-L PC,NO,CHAK NO 011/11-L,0000326,3883,1950,1932,1,56.88,64.8,48.89,0,506,433,0,203,124,0,23,26,0,3789,94,2908,2184,270,1024,1791,1632
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 010/11-L PC,NO,CHAK NO 035/12-L,0000346,3570,1799,1771,0,68.32,70.64,65.96,0,540,538,0,260,223,0,50,63,0,3355,215,2768,2187,305,1048,1866,1325
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 015/11-L PC,YES,CHAK NO 015/11-L PC,NA,8346,4274,4071,1,66.81,72.37,61.01,100,1175,1000,0,600,384,0,105,95,0,7820,526,6363,4824,580,1461,3918,2741
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 015/11-L PC,NO,CHAK NO 014/11-L,0000329,4606,2338,2267,1,69.03,73.38,64.5,100,651,570,0,299,209,0,40,30,0,4407,199,3545,2692,342,457,2050,1574
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 015/11-L PC,NO,CHAK NO 015/11-L,0000330,3740,1936,1804,0,64.02,71.1,56.58,0,524,430,0,301,175,0,65,65,0,3413,327,2818,2132,238,1004,1868,1167
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 039/12-L PC,YES,CHAK NO 039/12-L PC,NA,23436,11773,11661,2,69.66,74.87,64.41,50,3612,2933,0,1817,1596,1,418,502,0,22314,1122,17730,13737,1618,5649,11808,4885
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 039/12-L PC,NO,CHAK NO 036/12-L,0000347,3058,1536,1522,0,66.49,72.64,60.44,0,479,427,0,179,143,0,33,34,0,2866,192,2262,1716,240,942,1436,1141
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 039/12-L PC,NO,CHAK NO 037/12-L,0000348,2302,1158,1144,0,66.61,76.06,57.27,0,325,256,0,190,130,0,54,43,0,2281,21,1749,1376,161,546,1142,1101
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 039/12-L PC,NO,CHAK NO 038/12-L,0000349,4453,2269,2182,2,59.45,66.61,51.85,50,650,468,0,229,181,1,36,33,0,3980,473,3297,2550,292,713,2200,1241
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 039/12-L PC,NO,CHAK NO 039/12-L,0000350,13623,6810,6813,0,74.08,77.84,70.33,0,2158,1782,0,1219,1142,0,295,392,0,13187,436,10422,8095,925,3448,7030,1402
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 040/12-L PC,YES,CHAK NO 040/12-L PC,NA,20568,10440,10123,5,68.29,71.2,65.33,20,2914,2570,1,1602,1379,0,462,539,0,19887,681,15453,11794,1199,4980,9797,3878
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 040/12-L PC,NO,CHAK NO 040/12-L,0000351,9015,4557,4453,5,73.94,77.58,70.27,20,1290,1148,1,840,675,0,280,305,0,8780,235,6820,5295,539,2361,4445,2199
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 040/12-L PC,NO,CHAK NO 109/12-L,0000388,11553,5883,5670,0,63.82,66.14,61.45,0,1624,1422,0,762,704,0,182,234,0,11107,446,8633,6499,660,2619,5352,1679
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 041/12-L PC,YES,CHAK NO 041/12-L PC,NA,8699,4381,4317,1,60.28,65.69,54.76,0,1151,946,0,584,435,0,113,147,0,8357,342,6445,4968,597,3161,3915,3428
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 041/12-L PC,NO,CHAK NO 034/12-L,0000345,3998,2001,1996,1,57.61,62.26,52.88,0,525,431,0,255,190,0,49,65,0,3732,266,2956,2287,300,1540,1733,2051
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 041/12-L PC,NO,CHAK NO 041/12-L,0000352,4701,2380,2321,0,62.54,68.59,56.35,0,626,515,0,329,245,0,64,82,0,4625,76,3489,2681,297,1621,2182,1377
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 042/12-L PC,YES,CHAK NO 042/12-L PC,NA,15694,7753,7938,3,68.39,75.66,61.34,66.67,2463,2086,1,1145,866,1,171,247,0,14324,1370,11908,9220,1272,2106,7737,5647
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 042/12-L PC,NO,CHAK NO 042/12-L,0000353,3505,1720,1784,1,69.01,76.05,62.17,0,586,457,0,186,156,0,32,53,0,2705,800,2594,1983,260,98,1516,1190
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 042/12-L PC,NO,CHAK NO 043/12-L,0000354,3294,1676,1618,0,61.72,70.51,52.65,0,451,360,0,219,148,0,34,48,0,3070,224,2492,1968,261,901,1688,1338
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 042/12-L PC,NO,CHAK NO 107/12-L,0000386,3870,1903,1967,0,65.4,74.07,56.83,0,627,491,0,276,170,0,29,46,0,3524,346,2936,2288,307,471,1821,1536
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 042/12-L PC,NO,CHAK NO 108/12-L,0000387,5025,2454,2569,2,74.52,80.14,69.35,100,799,778,1,464,392,1,76,100,0,5025,0,3886,2981,444,636,2712,1583
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 045/12-L PC,YES,CHAK NO 045/12-L PC,NA,9462,4648,4813,1,69.09,75.24,63.28,0,1315,1216,0,915,632,0,170,270,0,9335,127,7072,5516,757,1464,4675,2932
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 045/12-L PC,NO,CHAK NO 045/12-L,0000356,5599,2749,2849,1,74.84,82.56,67.55,0,786,675,0,675,477,0,144,221,0,5498,101,4217,3296,434,1441,2822,1531
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 045/12-L PC,NO,CHAK NO 046/12-L,0000357,3863,1899,1964,0,60.6,64.41,56.99,0,529,541,0,240,155,0,26,49,0,3837,26,2855,2220,323,23,1853,1401
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 110/7-R PC,YES,CHAK NO 110/7-R PC,NA,13538,6865,6673,0,61.34,70.44,52.07,0,2123,1553,0,665,446,0,125,103,0,13534,4,9893,7468,898,3588,6110,3914
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 110/7-R PC,NO,CHAK NO 109/7-R,0000200,3745,1903,1842,0,57.07,65.97,47.72,0,593,393,0,152,118,0,27,25,0,3745,0,2702,2072,269,1238,1758,1487
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 110/7-R PC,NO,CHAK NO 110/7-R,0000201,8827,4464,4363,0,64.95,73.46,56.36,0,1414,1110,0,489,323,0,95,77,0,8823,4,6505,4882,548,2124,3931,1789
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI QH,CHAK NO 110/7-R PC,NO,CHUKI CHAUPAT RAI,0000018,152,88,64,0,43.52,60.32,20,0,22,3,0,2,1,0,1,0,0,152,0,108,74,12,35,70,340
