province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,SAHIWAL MUNICIPAL CORPORATION,"200,000 - 499,999",208778,3.32,6.16,ALL SEXES,388795
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,SAHIWAL MUNICIPAL CORPORATION,"200,000 - 499,999",208778,3.32,6.16,MALE,197613
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,SAHIWAL MUNICIPAL CORPORATION,"200,000 - 499,999",208778,3.32,6.16,FEMALE,191142
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,SAHIWAL MUNICIPAL CORPORATION,"200,000 - 499,999",208778,3.32,6.16,TRANSGENDER,40
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI MC,"50,000 - 99,999",72721,1.4,6.1,ALL SEXES,94733
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI MC,"50,000 - 99,999",72721,1.4,6.1,MALE,47578
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI MC,"50,000 - 99,999",72721,1.4,6.1,FEMALE,47142
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,CHICHAWATNI MC,"50,000 - 99,999",72721,1.4,6.1,TRANSGENDER,13
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,KAMIR MC,"25,000 - 49,999",20491,2.4,6.23,ALL SEXES,32156
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,KAMIR MC,"25,000 - 49,999",20491,2.4,6.23,MALE,16454
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,KAMIR MC,"25,000 - 49,999",20491,2.4,6.23,FEMALE,15695
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,KAMIR MC,"25,000 - 49,999",20491,2.4,6.23,TRANSGENDER,7
