province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,1 PERSON,1,7963,2.03,2,90196,23.03,5.01,3843
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2 PERSONS,1,22701,5.8,2.01,90196,23.03,5.01,9681
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,3 PERSONS,1,32316,8.25,2.16,90196,23.03,5.01,11555
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,4 PERSONS,1,47209,12.05,2.31,90196,23.03,5.01,14083
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5 PERSONS,1,61786,15.77,2.43,90196,23.03,5.01,15913
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,6 PERSONS,1,61587,15.72,2.52,90196,23.03,5.01,13797
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,7 PERSONS,1,48670,12.43,2.64,90196,23.03,5.01,9364
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,8 PERSONS,1,34159,8.72,2.78,90196,23.03,5.01,5469
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,9 PERSONS,1,23101,5.9,2.95,90196,23.03,5.01,2987
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,52181,13.32,3.69,90196,23.03,5.01,3504
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,1 PERSON,2,7963,2.03,2,131727,33.63,5.94,2206
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2 PERSONS,2,22701,5.8,2.01,131727,33.63,5.94,7544
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,3 PERSONS,2,32316,8.25,2.16,131727,33.63,5.94,11494
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,4 PERSONS,2,47209,12.05,2.31,131727,33.63,5.94,17248
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5 PERSONS,2,61786,15.77,2.43,131727,33.63,5.94,22337
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,6 PERSONS,2,61587,15.72,2.52,131727,33.63,5.94,22712
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,7 PERSONS,2,48670,12.43,2.64,131727,33.63,5.94,17576
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,8 PERSONS,2,34159,8.72,2.78,131727,33.63,5.94,12044
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,9 PERSONS,2,23101,5.9,2.95,131727,33.63,5.94,7456
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,52181,13.32,3.69,131727,33.63,5.94,11110
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,1 PERSON,3,7963,2.03,2,83755,21.38,6.74,991
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2 PERSONS,3,22701,5.8,2.01,83755,21.38,6.74,3056
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,3 PERSONS,3,32316,8.25,2.16,83755,21.38,6.74,5294
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,4 PERSONS,3,47209,12.05,2.31,83755,21.38,6.74,8815
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5 PERSONS,3,61786,15.77,2.43,83755,21.38,6.74,13082
