province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,1438265
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,1175508
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,262757
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,722929
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,646397
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,76532
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,715100
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,528954
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,186146
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,236
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,157
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,79
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,97395
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,39071
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,58324
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,49804
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,24824
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,24980
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,47579
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,14242
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,33337
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,12
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,5
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,7
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,230218
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,150695
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,79523
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,TOTAL POPULATION,20 - 24,113768
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,CNIC OBTAINED,20 - 24,90648
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,20 - 24,23120
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,20 - 24,116411
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,20 - 24,60027
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,20 - 24,56384
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,20 - 24,39
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,20 - 24,20
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,20 - 24,19
