province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,1,3399,0.99,72611,21.16,732
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,1,51651,15.05,72611,21.16,12265
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,1,119615,34.86,72611,21.16,25167
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,1,164210,47.86,72611,21.16,33642
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,1,4210,1.23,72611,21.16,805
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2,3399,0.99,113693,33.14,1222
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,2,51651,15.05,113693,33.14,17465
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,2,119615,34.86,113693,33.14,41708
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,2,164210,47.86,113693,33.14,51973
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,2,4210,1.23,113693,33.14,1325
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3,3399,0.99,75756,22.08,708
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,3,51651,15.05,75756,22.08,10817
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,3,119615,34.86,75756,22.08,26720
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,3,164210,47.86,75756,22.08,36670
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,3,4210,1.23,75756,22.08,841
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,4,3399,0.99,42357,12.35,375
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,4,51651,15.05,42357,12.35,5912
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,4,119615,34.86,42357,12.35,14113
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,4,164210,47.86,42357,12.35,21353
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,4,4210,1.23,42357,12.35,604
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,5,3399,0.99,18641,5.43,165
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,5,51651,15.05,18641,5.43,2423
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,5,119615,34.86,18641,5.43,5991
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,5,164210,47.86,18641,5.43,9781
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,5,4210,1.23,18641,5.43,281
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6,3399,0.99,9938,2.9,78
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,6,51651,15.05,9938,2.9,1396
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,6,119615,34.86,9938,2.9,2889
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,6,164210,47.86,9938,2.9,5398
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,6,4210,1.23,9938,2.9,177
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,7,3399,0.99,4573,1.33,60
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,7,51651,15.05,4573,1.33,611
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,5-10 YEARS,7,119615,34.86,4573,1.33,1413
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,11-50 YEARS,7,164210,47.86,4573,1.33,2417
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,OVER 50 YEARS,7,4210,1.23,4573,1.33,72
