province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,TOTAL,391673
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,01,7963
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,02,22701
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,03,32316
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,04,47209
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,05,61786
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,06,61587
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,07,48670
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,08,34159
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,09,23101
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,2488524,10 AND UP,52181
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,TOTAL,309329
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,01,6069
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,02,18203
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,03,25219
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,04,36267
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,05,47187
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,06,47971
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,07,38991
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,08,27912
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,09,19076
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,1981653,10 AND UP,42434
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,TOTAL,82344
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,01,1894
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,02,4498
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,03,7097
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,04,10942
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,05,14599
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,06,13616
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,07,9679
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,08,6247
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,09,4025
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,506871,10 AND UP,9747
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,TOTAL,160617
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,01,3166
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,02,9626
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,03,13304
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,04,19361
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,05,25306
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,06,25034
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,07,20047
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,08,14120
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,09,9456
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1017736,10 AND UP,21197
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,TOTAL,145157
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,01,2849
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,02,8754
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,03,11937
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,04,17239
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,05,22519
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,06,22503
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,07,18250
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,08,12925
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,09,8746
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,923391,10 AND UP,19435
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,URBAN,94345,TOTAL,15460
