province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,WALL,BAKED BRICKS/BLOCKS/STONES,316659,92.3,2988
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,WALL,UNBAKED BRICKS/MUD,20788,6.06,260
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,WALL,WOOD/BAMBOO,1742,0.51,57
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,WALL,OTHERS,3896,1.14,94
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,ROOF,RCC/RBC,32232,9.39,603
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,ROOF,CEMENT/IRON SHEETS,6648,1.94,142
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,ROOF,GARDER/T.IRON,272054,79.3,2333
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,ROOF,WOOD/BAMBOO,27290,7.95,221
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3399,0.99,ROOF,OTHERS,4861,1.42,100
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,51651,15.05,WALL,BAKED BRICKS/BLOCKS/STONES,316659,92.3,47188
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,51651,15.05,WALL,UNBAKED BRICKS/MUD,20788,6.06,3591
