province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,984246,27703,181263,362083,522922,503012,185288,257492,411228,464089,390126,421055,34599,21170
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,MALE,504502,14431,93791,188412,273961,261823,94295,129290,205911,232437,193814,209802,17823,10746
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,FEMALE,479669,13272,87472,173671,248954,241158,90962,128160,205257,231582,196257,211192,16769,10419
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,TRANSGENDER,75,0,0,0,7,31,31,42,60,70,55,61,7,5
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,ALL SEXES,886789,25306,164843,329004,474279,454121,166099,230699,367197,414559,348372,376564,31528,19365
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,MALE,453603,13158,85103,171065,248331,236245,84310,115603,183160,206761,172320,186833,16180,9804
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,FEMALE,433126,12148,79740,157939,225943,217852,81765,115063,183989,207742,176009,189683,15343,9557
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TRANSGENDER,60,0,0,0,5,24,24,33,48,56,43,48,5,4
FATA,026,KHYBER AGENCY,KHYBER AGENCY,URBAN,ALL SEXES,97457,2397,16420,33079,48643,48891,19189,26793,44031,49530,41754,44491,3071,1805
FATA,026,KHYBER AGENCY,KHYBER AGENCY,URBAN,MALE,50899,1273,8688,17347,25630,25578,9985,13687,22751,25676,21494,22969,1643,942
FATA,026,KHYBER AGENCY,KHYBER AGENCY,URBAN,FEMALE,46543,1124,7732,15732,23011,23306,9197,13097,21268,23840,20248,21509,1426,862
FATA,026,KHYBER AGENCY,KHYBER AGENCY,URBAN,TRANSGENDER,15,0,0,0,2,7,7,9,12,14,12,13,2,1
FATA,026,KHYBER AGENCY,BARA TEHSIL,TOTAL,ALL SEXES,443449,12729,83162,164611,237132,226255,82919,115225,182070,206196,173497,189074,17356,10755
FATA,026,KHYBER AGENCY,BARA TEHSIL,TOTAL,MALE,224995,6654,42896,85481,123692,116682,41327,56830,89234,101076,84414,92700,9170,5668
FATA,026,KHYBER AGENCY,BARA TEHSIL,TOTAL,FEMALE,218433,6075,40266,79130,113437,109561,41580,58381,92817,105100,89071,96361,8185,5086
FATA,026,KHYBER AGENCY,BARA TEHSIL,TOTAL,TRANSGENDER,21,0,0,0,3,12,12,14,19,20,12,13,1,1
FATA,026,KHYBER AGENCY,BARA TEHSIL,RURAL,ALL SEXES,443449,12729,83162,164611,237132,226255,82919,115225,182070,206196,173497,189074,17356,10755
FATA,026,KHYBER AGENCY,BARA TEHSIL,RURAL,MALE,224995,6654,42896,85481,123692,116682,41327,56830,89234,101076,84414,92700,9170,5668
FATA,026,KHYBER AGENCY,BARA TEHSIL,RURAL,FEMALE,218433,6075,40266,79130,113437,109561,41580,58381,92817,105100,89071,96361,8185,5086
FATA,026,KHYBER AGENCY,BARA TEHSIL,RURAL,TRANSGENDER,21,0,0,0,3,12,12,14,19,20,12,13,1,1
FATA,026,KHYBER AGENCY,BARA TEHSIL,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
