province_name,district_code,district_name,area_name,area_type,gender,marital_status,age_group,count
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,15 AND ABOVE,485259
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,15-19,101432
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,20-24,83856
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,25-29,72204
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,30-34,55133
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,35-39,41351
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,40-44,32866
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,45-49,24386
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,50-54,21482
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,55-59,17950
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,60-64,13429
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,65-69,8242
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,70-74,5398
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,TOTAL,75 AND ABOVE,7530
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,NEVER MARRIED,15 AND ABOVE,116313
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,NEVER MARRIED,15-19,80327
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,NEVER MARRIED,20-24,25125
