province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,SON/DAUGHTER,ALL SEXES,191
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,SON/DAUGHTER,MALE,61
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,SON/DAUGHTER,FEMALE,130
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,SON/DAUGHTER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,ALL SEXES,511
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,MALE,17
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,FEMALE,494
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,ALL SEXES,5
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,MALE,1
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,FEMALE,4
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,FATHER/MOTHER,ALL SEXES,8753
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,FATHER/MOTHER,MALE,622
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,FATHER/MOTHER,FEMALE,8131
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,FATHER/MOTHER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,BROTHER/SISTER,ALL SEXES,276
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,BROTHER/SISTER,MALE,68
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,BROTHER/SISTER,FEMALE,208
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,BROTHER/SISTER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,OTHER RELATIVE,ALL SEXES,1752
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,OTHER RELATIVE,MALE,117
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,OTHER RELATIVE,FEMALE,1635
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,OTHER RELATIVE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,NON-RELATIVE,ALL SEXES,304
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,NON-RELATIVE,MALE,27
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,NON-RELATIVE,FEMALE,277
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,WIDOWED,NON-RELATIVE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,HEAD,ALL SEXES,20
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,HEAD,MALE,12
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,HEAD,FEMALE,8
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,HEAD,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SPOUSE,ALL SEXES,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SPOUSE,MALE,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SPOUSE,FEMALE,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SPOUSE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SON/DAUGHTER,ALL SEXES,75
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SON/DAUGHTER,MALE,33
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SON/DAUGHTER,FEMALE,42
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,SON/DAUGHTER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,DAUGHTER/SON IN LAW,ALL SEXES,3
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,DAUGHTER/SON IN LAW,MALE,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,DAUGHTER/SON IN LAW,FEMALE,3
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,GRAND SON/GRAND DAUGHTER,ALL SEXES,4
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,GRAND SON/GRAND DAUGHTER,MALE,2
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,GRAND SON/GRAND DAUGHTER,FEMALE,2
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,FATHER/MOTHER,ALL SEXES,21
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,FATHER/MOTHER,MALE,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,FATHER/MOTHER,FEMALE,21
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,FATHER/MOTHER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,BROTHER/SISTER,ALL SEXES,52
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,BROTHER/SISTER,MALE,8
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,BROTHER/SISTER,FEMALE,44
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,BROTHER/SISTER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,OTHER RELATIVE,ALL SEXES,24
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,OTHER RELATIVE,MALE,10
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,OTHER RELATIVE,FEMALE,14
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,OTHER RELATIVE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,NON-RELATIVE,ALL SEXES,9
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,NON-RELATIVE,MALE,5
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,NON-RELATIVE,FEMALE,4
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,DIVORCED,NON-RELATIVE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,HEAD,ALL SEXES,100403
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,HEAD,MALE,93679
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,HEAD,FEMALE,6724
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,HEAD,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SPOUSE,ALL SEXES,94157
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SPOUSE,MALE,1164
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SPOUSE,FEMALE,92993
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SPOUSE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SON/DAUGHTER,ALL SEXES,102448
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SON/DAUGHTER,MALE,73898
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SON/DAUGHTER,FEMALE,28544
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,SON/DAUGHTER,TRANSGENDER,6
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,37505
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,DAUGHTER/SON IN LAW,MALE,571
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,36934
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,6897
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,4273
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,2622
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,2
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,FATHER/MOTHER,ALL SEXES,18544
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,FATHER/MOTHER,MALE,4472
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,FATHER/MOTHER,FEMALE,14072
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,BROTHER/SISTER,ALL SEXES,26287
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,BROTHER/SISTER,MALE,20828
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,BROTHER/SISTER,FEMALE,5448
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,BROTHER/SISTER,TRANSGENDER,11
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,OTHER RELATIVE,ALL SEXES,31435
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,OTHER RELATIVE,MALE,7801
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,OTHER RELATIVE,FEMALE,23593
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,OTHER RELATIVE,TRANSGENDER,41
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,NON-RELATIVE,ALL SEXES,16248
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,NON-RELATIVE,MALE,9879
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,NON-RELATIVE,FEMALE,6369
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,TOTAL,NON-RELATIVE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,HEAD,ALL SEXES,2268
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,HEAD,MALE,1944
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,HEAD,FEMALE,324
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,HEAD,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,SPOUSE,MALE,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,SPOUSE,FEMALE,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,69119
FATA,026,KHYBER AGENCY,KHYBER AGENCY,RURAL,NEVER MARRIED,SON/DAUGHTER,MALE,41922
