province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,INSIDE WATER,TAP,73924,66.21,1809
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,INSIDE WATER,ELECTRIC/HAND PUMP,2224,1.99,44
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,INSIDE WATER,PROTECTED WELL,4928,4.41,39
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,INSIDE WATER,UN-PROTECTED WELL,1702,1.52,32
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,INSIDE WATER,OTHERS,9248,8.28,160
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,TAP,1823,1.63,44
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,ELECTRIC/HAND PUMP,924,0.83,12
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,PROTECTED WELL,963,0.86,8
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,UN-PROTECTED WELL,1176,1.05,12
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,SPRING,7435,6.66,62
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,CANAL/RIVER/POND,2799,2.51,27
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,OUTSIDE WATER,OTHERS,4512,4.04,55
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,COOKING FUEL,WOOD,53330,47.76,983
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,COOKING FUEL,GAS,56256,50.38,1193
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,COOKING FUEL,KEROSENE OIL,444,0.4,18
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,COOKING FUEL,OTHERS,1628,1.46,110
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,LIGHTING SOURCE,ELECTRICITY,94549,84.68,2074
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,LIGHTING SOURCE,KEROSENE OIL,3698,3.31,73
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,LIGHTING SOURCE,GAS LAMP,381,0.34,7
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,UNDER CONSTRUCTION,2304,2.06,LIGHTING SOURCE,OTHERS,13030,11.67,150
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,INSIDE WATER,TAP,73924,66.21,5461
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,INSIDE WATER,ELECTRIC/HAND PUMP,2224,1.99,276
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,INSIDE WATER,PROTECTED WELL,4928,4.41,468
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,INSIDE WATER,UN-PROTECTED WELL,1702,1.52,180
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,INSIDE WATER,OTHERS,9248,8.28,856
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,TAP,1823,1.63,75
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,ELECTRIC/HAND PUMP,924,0.83,44
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,PROTECTED WELL,963,0.86,108
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,UN-PROTECTED WELL,1176,1.05,37
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,SPRING,7435,6.66,746
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,CANAL/RIVER/POND,2799,2.51,306
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,OUTSIDE WATER,OTHERS,4512,4.04,322
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,COOKING FUEL,WOOD,53330,47.76,4937
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,COOKING FUEL,GAS,56256,50.38,3725
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,COOKING FUEL,KEROSENE OIL,444,0.4,34
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,COOKING FUEL,OTHERS,1628,1.46,183
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,LIGHTING SOURCE,ELECTRICITY,94549,84.68,6991
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,LIGHTING SOURCE,KEROSENE OIL,3698,3.31,553
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,LIGHTING SOURCE,GAS LAMP,381,0.34,47
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,8879,7.95,LIGHTING SOURCE,OTHERS,13030,11.67,1288
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,5-10 YEARS,24780,22.19,INSIDE WATER,TAP,73924,66.21,15329
