province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,736903,137385,25901,28219,28593,28081,26591,123523,25651,25369,24593,23604,24306,98420,21499,21351,18546,19097,17927,85226,17266,16651,16963,17067,17279,65606,15791,14843,11852,12009,11111,54347,11979,10253,10910,10553,10652,42563,10028,9618,7780,8121,7016,33181,6966,6120,7230,6625,6240,23529,6143,4914,4357,4307,3808,18576,3968,3260,4040,3716,3592,16675,4012,3672,3124,3094,2773,11589,2728,2089,2509,2119,2144,9758,2189,2024,1737,2001,1807,7064,1635,1330,1485,1327,1287,4617,1099,1036,837,877,768,4844
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,MALE,380615,72397,13899,14905,15018,14793,13782,65003,13344,13269,12973,12562,12855,52536,11291,11351,10022,10274,9598,42003,9244,8466,7866,8295,8132,31040,7415,6882,5845,5656,5242,26129,5611,4977,5257,5188,5096,21557,5037,4708,3958,4168,3686,17909,3681,3314,3903,3564,3447,12184,3207,2589,2175,2282,1931,9460,2037,1604,1969,1942,1908,9251,2148,2012,1746,1761,1584,6228,1529,1173,1224,1148,1154,5174,1206,1027,856,1106,979,3911,925,704,768,776,738,2798,683,599,478,545,493,3035
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,FEMALE,356227,64988,12002,13314,13575,13288,12809,58520,12307,12100,11620,11042,11451,45884,10208,10000,8524,8823,8329,43210,8021,8183,9092,8770,9144,34559,8373,7961,6007,6353,5865,28212,6366,5275,5653,5363,5555,20996,4986,4907,3821,3952,3330,15270,3285,2806,3327,3059,2793,11339,2934,2325,2180,2024,1876,9108,1925,1656,2071,1772,1684,7424,1864,1660,1378,1333,1189,5359,1198,916,1285,971,989,4581,983,996,881,894,827,3152,709,626,717,551,549,1817,415,437,359,331,275,1808
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TRANSGENDER,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,5,2,3,7,3,0,0,0,4,6,2,1,0,2,1,10,5,3,1,1,0,2,0,0,0,2,0,6,2,0,2,1,1,8,6,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,3,0,1,0,1,1,1,1,0,0,0,0,2,1,0,0,1,0,1
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,ALL SEXES,594107,112021,21559,22800,23389,22671,21602,100377,20940,20583,20105,19129,19620,79576,17478,17307,14929,15403,14459,68692,13811,13383,13698,13799,14001,52444,12624,11870,9446,9520,8984,43585,9520,8236,8797,8430,8602,34009,7959,7827,6261,6371,5591,26337,5426,4895,5938,5130,4948,18455,4746,3898,3461,3374,2976,14934,3070,2699,3302,2932,2931,13372,3152,2991,2512,2480,2237,9178,2067,1690,2052,1675,1694,7726,1669,1606,1402,1595,1454,5743,1281,1092,1250,1069,1051,3747,843,865,701,711,627,3911
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,MALE,307807,59038,11552,12057,12251,11954,11224,52761,10853,10770,10561,10207,10370,42523,9182,9188,8111,8286,7756,34049,7441,6824,6348,6758,6678,25169,6030,5610,4710,4523,4296,21044,4492,3996,4247,4160,4149,17433,4002,3909,3220,3338,2964,14266,2906,2649,3201,2738,2772,9550,2442,2033,1757,1816,1502,7540,1562,1295,1600,1540,1543,7484,1714,1641,1398,1428,1303,4943,1184,952,993,911,903,4072,929,815,683,878,767,3162,714,564,644,631,609,2290,535,509,400,440,406,2483
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,FEMALE,286270,52983,10007,10743,11138,10717,10378,47616,10087,9813,9544,8922,9250,37053,8296,8119,6818,7117,6703,34633,6370,6557,7345,7040,7321,27271,6592,6260,4736,4997,4686,22539,5027,4240,4550,4269,4453,16572,3955,3917,3040,3033,2627,12070,2520,2246,2737,2391,2176,8903,2303,1865,1703,1558,1474,7392,1506,1404,1702,1392,1388,5888,1438,1350,1114,1052,934,4235,883,738,1059,764,791,3653,740,791,719,716,687,2580,566,528,606,438,442,1455,307,356,301,270,221,1427
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,TRANSGENDER,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,5,1,2,4,2,0,0,0,2,2,1,0,0,1,0,4,2,1,1,0,0,1,0,0,0,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,1
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,ALL SEXES,142796,25364,4342,5419,5204,5410,4989,23146,4711,4786,4488,4475,4686,18844,4021,4044,3617,3694,3468,16534,3455,3268,3265,3268,3278,13162,3167,2973,2406,2489,2127,10762,2459,2017,2113,2123,2050,8554,2069,1791,1519,1750,1425,6844,1540,1225,1292,1495,1292,5074,1397,1016,896,933,832,3642,898,561,738,784,661,3303,860,681,612,614,536,2411,661,399,457,444,450,2032,520,418,335,406,353,1321,354,238,235,258,236,870,256,171,136,166,141,933
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,MALE,72808,13359,2347,2848,2767,2839,2558,12242,2491,2499,2412,2355,2485,10013,2109,2163,1911,1988,1842,7954,1803,1642,1518,1537,1454,5871,1385,1272,1135,1133,946,5085,1119,981,1010,1028,947,4124,1035,799,738,830,722,3643,775,665,702,826,675,2634,765,556,418,466,429,1920,475,309,369,402,365,1767,434,371,348,333,281,1285,345,221,231,237,251,1102,277,212,173,228,212,749,211,140,124,145,129,508,148,90,78,105,87,552
