province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,1 PERSON,1,2991,2.39,1.7,29216,23.34,4.06,1818
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,2 PERSONS,1,19228,15.36,1.92,29216,23.34,4.06,8811
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,3 PERSONS,1,13562,10.83,2.17,29216,23.34,4.06,4697
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,4 PERSONS,1,14786,11.81,2.38,29216,23.34,4.06,3937
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,5 PERSONS,1,13856,11.07,2.53,29216,23.34,4.06,2951
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,6 PERSONS,1,13217,10.56,2.71,29216,23.34,4.06,2204
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,7 PERSONS,1,12074,9.64,2.83,29216,23.34,4.06,1702
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,8 PERSONS,1,10656,8.51,3.03,29216,23.34,4.06,1169
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,9 PERSONS,1,8522,6.81,3.24,29216,23.34,4.06,762
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,16305,13.02,3.65,29216,23.34,4.06,1165
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,1 PERSON,2,2991,2.39,1.7,45823,36.6,5.47,762
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,2 PERSONS,2,19228,15.36,1.92,45823,36.6,5.47,6886
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,3 PERSONS,2,13562,10.83,2.17,45823,36.6,5.47,5409
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,4 PERSONS,2,14786,11.81,2.38,45823,36.6,5.47,6150
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,5 PERSONS,2,13856,11.07,2.53,45823,36.6,5.47,5858
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,6 PERSONS,2,13217,10.56,2.71,45823,36.6,5.47,5497
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,7 PERSONS,2,12074,9.64,2.83,45823,36.6,5.47,4680
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,8 PERSONS,2,10656,8.51,3.03,45823,36.6,5.47,3750
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,9 PERSONS,2,8522,6.81,3.24,45823,36.6,5.47,2744
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,16305,13.02,3.65,45823,36.6,5.47,4087
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,1 PERSON,3,2991,2.39,1.7,24352,19.45,6.65,196
