province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
BALOCHISTAN,122,PISHIN DISTRICT,NA,NA,NA,YES,PISHIN DISTRICT,142796,72808,69957,31,60.88,76.56,45.17,41.94,16622,10574,2,11959,5058,5,3508,1385,5,142263,533,94286,65454,5156,20550,44853
BALOCHISTAN,122,PISHIN DISTRICT,HURRAM ZAI SUB-TEHSIL,NA,NA,YES,HURRAM ZAI SUB-TEHSIL,29402,14780,14622,0,59.53,82.02,38.38,0,3482,1563,0,2399,357,0,318,32,0,29372,30,18074,11822,897,3693,8805
BALOCHISTAN,122,PISHIN DISTRICT,HURRAM ZAI SUB-TEHSIL,HURRAM ZAI MC,NA,YES,HURRAM ZAI MC,29402,14780,14622,0,59.53,82.02,38.38,0,3482,1563,0,2399,357,0,318,32,0,29372,30,18074,11822,897,3693,8805
BALOCHISTAN,122,PISHIN DISTRICT,HURRAM ZAI SUB-TEHSIL,HURRAM ZAI MC,CHARGE NO 08,YES,CHARGE NO 08,29402,14780,14622,0,59.53,82.02,38.38,0,3482,1563,0,2399,357,0,318,32,0,29372,30,18074,11822,897,3693,8805
BALOCHISTAN,122,PISHIN DISTRICT,HURRAM ZAI SUB-TEHSIL,HURRAM ZAI MC,CHARGE NO 08,NO,CIRCLE NO 01,29402,14780,14622,0,59.53,82.02,38.38,0,3482,1563,0,2399,357,0,318,32,0,29372,30,18074,11822,897,3693,8805
BALOCHISTAN,122,PISHIN DISTRICT,KAREZAT SUB-TEHSIL,NA,NA,YES,KAREZAT SUB-TEHSIL,39997,20435,19539,23,59.68,66.62,52.7,47.83,3713,3326,2,3177,1964,3,1187,822,5,39974,23,27047,19034,1506,4734,11722
BALOCHISTAN,122,PISHIN DISTRICT,KAREZAT SUB-TEHSIL,KHANOZAI MC,NA,YES,KHANOZAI MC,39997,20435,19539,23,59.68,66.62,52.7,47.83,3713,3326,2,3177,1964,3,1187,822,5,39974,23,27047,19034,1506,4734,11722
BALOCHISTAN,122,PISHIN DISTRICT,KAREZAT SUB-TEHSIL,KHANOZAI MC,CHARGE NO 09,YES,CHARGE NO 09,39997,20435,19539,23,59.68,66.62,52.7,47.83,3713,3326,2,3177,1964,3,1187,822,5,39974,23,27047,19034,1506,4734,11722
BALOCHISTAN,122,PISHIN DISTRICT,KAREZAT SUB-TEHSIL,KHANOZAI MC,CHARGE NO 09,NO,CIRCLE NO 01,14624,7571,7052,1,48.69,57.73,39.13,0,1540,1158,0,695,257,0,212,94,0,14619,5,9578,6444,526,1732,3436
BALOCHISTAN,122,PISHIN DISTRICT,KAREZAT SUB-TEHSIL,KHANOZAI MC,CHARGE NO 09,NO,CIRCLE NO 02,14152,7085,7056,11,74.53,79.24,70.15,54.55,1258,1360,1,1536,1254,2,687,564,3,14134,18,9756,7124,538,2012,5182
BALOCHISTAN,122,PISHIN DISTRICT,KAREZAT SUB-TEHSIL,KHANOZAI MC,CHARGE NO 09,NO,CIRCLE NO 03,11221,5779,5431,11,54.54,62.61,46.19,45.45,915,808,1,946,453,1,288,164,2,11221,0,7713,5466,442,990,3104
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN TEHSIL,NA,NA,YES,PISHIN TEHSIL,35547,18426,17116,5,71.84,84.68,58.12,40,4610,3612,0,3856,1664,2,1304,472,0,35067,480,24468,17100,1280,4493,12059
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN TEHSIL,PISHIN MUNICIPAL CORPORATION,NA,YES,PISHIN MUNICIPAL CORPORATION,35547,18426,17116,5,71.84,84.68,58.12,40,4610,3612,0,3856,1664,2,1304,472,0,35067,480,24468,17100,1280,4493,12059
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN TEHSIL,PISHIN MUNICIPAL CORPORATION,CHARGE NO 06,YES,CHARGE NO 06,35547,18426,17116,5,71.84,84.68,58.12,40,4610,3612,0,3856,1664,2,1304,472,0,35067,480,24468,17100,1280,4493,12059
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN TEHSIL,PISHIN MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 01,11150,5720,5427,3,74.21,86.96,60.98,33.33,1343,1093,0,1247,501,1,365,92,0,11147,3,7782,5330,413,746,3882
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN TEHSIL,PISHIN MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 02,3968,2119,1848,1,83.19,90.6,74.79,100,482,469,0,553,286,1,256,132,0,3785,183,2784,2122,146,727,1698
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN TEHSIL,PISHIN MUNICIPAL CORPORATION,CHARGE NO 06,NO,CIRCLE NO 03,20429,10587,9841,1,68.24,82.21,53.26,0,2785,2050,0,2056,877,0,683,248,0,20135,294,13902,9648,721,3020,6479
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,NA,NA,YES,SARANAN TEHSIL,37850,19167,18680,3,52.34,75.29,29.82,0,4817,2073,0,2527,1073,0,699,59,0,37850,0,24697,17498,1473,7630,12267
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,SARANAN MC,NA,YES,SARANAN MC,37850,19167,18680,3,52.34,75.29,29.82,0,4817,2073,0,2527,1073,0,699,59,0,37850,0,24697,17498,1473,7630,12267
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,SARANAN MC,CHARGE NO 07,YES,CHARGE NO 07,37850,19167,18680,3,52.34,75.29,29.82,0,4817,2073,0,2527,1073,0,699,59,0,37850,0,24697,17498,1473,7630,12267
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,SARANAN MC,CHARGE NO 07,NO,CIRCLE NO 01,14651,7303,7348,0,54.04,72.7,37.55,0,1543,1227,0,897,164,0,271,32,0,14651,0,8845,6250,514,2717,4011
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,SARANAN MC,CHARGE NO 07,NO,CIRCLE NO 02,10337,5272,5063,2,47.84,64.72,30.26,0,1172,628,0,509,98,0,235,20,0,10337,0,6982,4971,443,1931,3208
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,SARANAN MC,CHARGE NO 07,NO,CIRCLE NO 03,12862,6592,6269,1,54.19,86,21.14,0,2102,218,0,1121,811,0,193,7,0,12862,0,8870,6277,516,2982,5048
