province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,8879,7.95,2404,2.15,146
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,24780,22.19,2404,2.15,393
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,61960,55.49,2404,2.15,1463
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,13735,12.3,2404,2.15,346
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,1,1689,1.85,23087,25.28,333
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,1,6204,6.79,23087,25.28,2463
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,1,19817,21.7,23087,25.28,4797
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,1,52239,57.19,23087,25.28,13087
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,1,11386,12.47,23087,25.28,2407
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,2,1689,1.85,33570,36.75,542
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,2,6204,6.79,33570,36.75,1963
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,2,19817,21.7,33570,36.75,7720
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,2,52239,57.19,33570,36.75,18782
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,2,11386,12.47,33570,36.75,4563
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,3,1689,1.85,16859,18.46,515
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,3,6204,6.79,16859,18.46,859
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,3,19817,21.7,16859,18.46,3775
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,3,52239,57.19,16859,18.46,9497
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,3,11386,12.47,16859,18.46,2213
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,4,1689,1.85,8422,9.22,141
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,4,6204,6.79,8422,9.22,458
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,4,19817,21.7,8422,9.22,1885
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,4,52239,57.19,8422,9.22,4960
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,4,11386,12.47,8422,9.22,978
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,5,1689,1.85,3322,3.64,47
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,5,6204,6.79,3322,3.64,185
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,5,19817,21.7,3322,3.64,607
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,5,52239,57.19,3322,3.64,2038
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,5,11386,12.47,3322,3.64,445
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,6,1689,1.85,1933,2.12,37
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,6,6204,6.79,1933,2.12,86
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,6,19817,21.7,1933,2.12,337
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,6,52239,57.19,1933,2.12,1236
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,6,11386,12.47,1933,2.12,237
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,7,1689,1.85,1397,1.53,15
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,7,6204,6.79,1397,1.53,52
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,7,19817,21.7,1397,1.53,227
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,7,52239,57.19,1397,1.53,981
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,7,11386,12.47,1397,1.53,122
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,8,1689,1.85,758,0.83,18
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,8,6204,6.79,758,0.83,33
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,8,19817,21.7,758,0.83,150
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,8,52239,57.19,758,0.83,428
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,8,11386,12.47,758,0.83,129
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,1689,1.85,1987,2.18,41
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,6204,6.79,1987,2.18,105
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,5-10 YEARS,9 AND MORE,19817,21.7,1987,2.18,319
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,11-50 YEARS,9 AND MORE,52239,57.19,1987,2.18,1230
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,11386,12.47,1987,2.18,292
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,1,615,3.03,2655,13.06,61
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,1,2675,13.16,2655,13.06,387
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,1,4963,24.42,2655,13.06,566
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,1,9721,47.83,2655,13.06,1280
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,1,2349,11.56,2655,13.06,361
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,2,615,3.03,7634,37.56,188
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,2,2675,13.16,7634,37.56,1141
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,2,4963,24.42,7634,37.56,2061
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,2,9721,47.83,7634,37.56,3442
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,2,2349,11.56,7634,37.56,802
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,3,615,3.03,4641,22.84,140
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,3,2675,13.16,4641,22.84,613
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,3,4963,24.42,4641,22.84,1234
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,3,9721,47.83,4641,22.84,2234
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,3,2349,11.56,4641,22.84,420
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,4,615,3.03,2487,12.24,90
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,4,2675,13.16,2487,12.24,283
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,4,4963,24.42,2487,12.24,592
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,4,9721,47.83,2487,12.24,1209
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,4,2349,11.56,2487,12.24,313
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,5,615,3.03,872,4.29,29
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,5,2675,13.16,872,4.29,81
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,5,4963,24.42,872,4.29,189
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,5,9721,47.83,872,4.29,443
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,5,2349,11.56,872,4.29,130
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,6,615,3.03,865,4.26,35
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,6,2675,13.16,865,4.26,63
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,6,4963,24.42,865,4.26,113
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,6,9721,47.83,865,4.26,513
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,6,2349,11.56,865,4.26,141
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,7,615,3.03,414,2.04,32
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,7,2675,13.16,414,2.04,29
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,7,4963,24.42,414,2.04,68
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,7,9721,47.83,414,2.04,210
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,7,2349,11.56,414,2.04,75
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,8,615,3.03,338,1.66,25
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,8,2675,13.16,338,1.66,37
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,8,4963,24.42,338,1.66,66
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,8,9721,47.83,338,1.66,157
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,8,2349,11.56,338,1.66,53
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,615,3.03,417,2.05,15
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,2675,13.16,417,2.05,41
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,5-10 YEARS,9 AND MORE,4963,24.42,417,2.05,74
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,11-50 YEARS,9 AND MORE,9721,47.83,417,2.05,233
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,2349,11.56,417,2.05,54
