province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,087,MATIARI DISTRICT,NA,NA,NA,YES,MATIARI DISTRICT,NA,109817,49019,14145,46653,88363,81591,20916,72102,67874,71055,5.28
SINDH,087,MATIARI DISTRICT,HALA TALUKA,NA,NA,YES,HALA TALUKA,NA,24293,9291,4833,10169,19083,18404,5214,16254,15830,16304,5.84
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,NA,YES,HALA STC,NA,24293,9291,4833,10169,19083,18404,5214,16254,15830,16304,5.84
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,YES,ADDL BHITSHAH TC,NA,1851,938,134,779,1583,1330,1,918,891,935,5.72
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,NO,BURERI,0000000,625,285,46,294,599,425,1,286,259,208,5.87
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,NO,LAKHISAR,0000000,777,380,75,322,536,458,0,183,185,279,5.5
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,NO,NARLI,0000000,449,273,13,163,448,447,0,449,447,448,5.88
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL. VEERATO TC,YES,ADDL. VEERATO TC,NA,3358,1630,461,1267,2744,2881,1209,1974,1836,2278,5.49
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL. VEERATO TC,NO,BUNGALOW,0000000,1021,367,166,488,934,938,1,610,553,588,6
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL. VEERATO TC,NO,KALARI,0000000,1097,680,126,291,774,877,507,615,492,794,5.28
