province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,087,MATIARI DISTRICT,NA,NA,NA,YES,MATIARI DISTRICT,NA,587371,302477,284834,60,37.06,48.94,24.47,15,49914,29427,2,27871,6641,6,6821,1156,0,480058,107313,407599,299288,27819,124950,210407,296258
SINDH,087,MATIARI DISTRICT,HALA TALUKA,NA,NA,YES,HALA TALUKA,NA,144167,74227,69933,7,34.5,45.85,22.5,28.57,11852,6590,0,6631,1671,1,1492,284,0,119493,24674,99993,73291,7073,32286,50240,78161
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,NA,YES,HALA STC,NA,144167,74227,69933,7,34.5,45.85,22.5,28.57,11852,6590,0,6631,1671,1,1492,284,0,119493,24674,99993,73291,7073,32286,50240,78161
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,YES,ADDL BHITSHAH TC,NA,10612,5452,5160,0,30.4,44.56,15.28,0,923,330,0,420,63,0,67,7,0,8552,2060,7240,5252,482,3012,3683,8186
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,NO,BURERI,0000000,3676,1903,1773,0,28.36,42.6,13.14,0,348,122,0,128,15,0,17,5,0,2787,889,2472,1752,158,1041,1106,2310
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,NO,LAKHISAR,0000000,4297,2192,2105,0,28.63,40.7,15.98,0,326,134,0,151,24,0,27,1,0,3169,1128,2962,2160,205,1272,1513,3440
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL BHITSHAH TC,NO,NARLI,0000000,2639,1357,1282,0,36.1,53.38,17.09,0,249,74,0,141,24,0,23,1,0,2596,43,1806,1340,119,699,1064,2436
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL. VEERATO TC,YES,ADDL. VEERATO TC,NA,18646,9596,9050,0,40.13,54.81,24.77,0,1782,867,0,1076,337,0,299,72,0,15049,3597,13009,9588,1000,4732,7243,7637
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL. VEERATO TC,NO,BUNGALOW,0000000,6179,3155,3024,0,35.69,48.81,22.14,0,595,336,0,290,37,0,30,0,0,5591,588,4150,3001,328,1511,2147,2731
SINDH,087,MATIARI DISTRICT,HALA TALUKA,HALA STC,ADDL. VEERATO TC,NO,KALARI,0000000,5922,3102,2820,0,36.73,54.61,17.31,0,510,207,0,358,49,0,132,9,0,4771,1151,4144,3114,325,1546,2471,2931
