province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,1417,770040,396922,373041,77,106.4,543.43,23.72,5.34,494244,2.36
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,NA,587371,302477,284834,60,106.19,NA,NA,5.28,394384,2.11
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,NA,182669,94445,88207,17,107.07,NA,NA,5.55,99860,3.22
SINDH,087,MATIARI DISTRICT,HALA TALUKA,TOTAL,488,262639,135494,127127,18,106.58,538.19,45.11,5.77,161981,2.57
SINDH,087,MATIARI DISTRICT,HALA TALUKA,RURAL,NA,144167,74227,69933,7,106.14,NA,NA,5.84,104921,1.68
SINDH,087,MATIARI DISTRICT,HALA TALUKA,URBAN,NA,118472,61267,57194,11,107.12,NA,NA,5.69,57060,3.91
SINDH,087,MATIARI DISTRICT,MATIARI TALUKA,TOTAL,568,341110,175985,165080,45,106.61,600.55,12.65,5.14,218065,2.38
SINDH,087,MATIARI DISTRICT,MATIARI TALUKA,RURAL,NA,297950,153639,144272,39,106.49,NA,NA,5.15,188997,2.42
SINDH,087,MATIARI DISTRICT,MATIARI TALUKA,URBAN,NA,43160,22346,20808,6,107.39,NA,NA,5.12,29068,2.1
SINDH,087,MATIARI DISTRICT,SAEEDABAD TALUKA,TOTAL,361,166291,85443,80834,14,105.7,460.64,12.65,5.16,114198,1.99
SINDH,087,MATIARI DISTRICT,SAEEDABAD TALUKA,RURAL,NA,145254,74611,70629,14,105.64,NA,NA,5.08,100466,1.96
SINDH,087,MATIARI DISTRICT,SAEEDABAD TALUKA,URBAN,NA,21037,10832,10205,NA,106.14,NA,NA,5.74,13732,2.27
