province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2700,2.32,82853,71.18,1811
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,1,18347,15.76,82853,71.18,13291
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,1,42768,36.74,82853,71.18,31300
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,1,48044,41.27,82853,71.18,33214
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,1,4542,3.9,82853,71.18,3237
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2700,2.32,22773,19.56,563
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,2,18347,15.76,22773,19.56,3485
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,2,42768,36.74,22773,19.56,7953
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,2,48044,41.27,22773,19.56,9927
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,2,4542,3.9,22773,19.56,845
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2700,2.32,6321,5.43,194
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,3,18347,15.76,6321,5.43,910
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,3,42768,36.74,6321,5.43,2002
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,3,48044,41.27,6321,5.43,2965
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,3,4542,3.9,6321,5.43,250
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2700,2.32,2417,2.08,70
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,4,18347,15.76,2417,2.08,343
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,4,42768,36.74,2417,2.08,859
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,4,48044,41.27,2417,2.08,1043
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,4,4542,3.9,2417,2.08,102
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2700,2.32,730,0.63,16
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,5,18347,15.76,730,0.63,107
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,5,42768,36.74,730,0.63,235
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,5,48044,41.27,730,0.63,357
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,5,4542,3.9,730,0.63,15
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,6,2700,2.32,346,0.3,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,6,18347,15.76,346,0.3,45
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,6,42768,36.74,346,0.3,103
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,6,48044,41.27,346,0.3,170
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,6,4542,3.9,346,0.3,23
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,7,2700,2.32,594,0.51,31
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,7,18347,15.76,594,0.51,103
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,7,42768,36.74,594,0.51,186
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,7,48044,41.27,594,0.51,226
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,7,4542,3.9,594,0.51,48
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,8,2700,2.32,108,0.09,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,8,18347,15.76,108,0.09,17
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,8,42768,36.74,108,0.09,39
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,8,48044,41.27,108,0.09,44
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,8,4542,3.9,108,0.09,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,2700,2.32,259,0.22,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,18347,15.76,259,0.22,46
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,42768,36.74,259,0.22,91
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,48044,41.27,259,0.22,98
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,4542,3.9,259,0.22,19
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,1,2332,2.62,67722,76.17,1610
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,1,15713,17.67,67722,76.17,11842
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,1,34799,39.14,67722,76.17,26805
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,1,32620,36.69,67722,76.17,24863
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,1,3440,3.87,67722,76.17,2602
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,2,2332,2.62,14804,16.65,455
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,2,15713,17.67,14804,16.65,2719
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,2,34799,39.14,14804,16.65,5656
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,2,32620,36.69,14804,16.65,5429
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,2,3440,3.87,14804,16.65,545
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,3,2332,2.62,3846,4.33,164
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,3,15713,17.67,3846,4.33,673
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,3,34799,39.14,3846,4.33,1367
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,3,32620,36.69,3846,4.33,1479
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,3,3440,3.87,3846,4.33,163
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,4,2332,2.62,1313,1.48,53
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,4,15713,17.67,1313,1.48,243
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,4,34799,39.14,1313,1.48,565
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,4,32620,36.69,1313,1.48,400
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,4,3440,3.87,1313,1.48,52
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,5,2332,2.62,382,0.43,13
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,5,15713,17.67,382,0.43,70
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,5,34799,39.14,382,0.43,150
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,5,32620,36.69,382,0.43,144
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,5,3440,3.87,382,0.43,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,6,2332,2.62,148,0.17,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,6,15713,17.67,148,0.17,27
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,6,34799,39.14,148,0.17,27
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,6,32620,36.69,148,0.17,79
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,6,3440,3.87,148,0.17,13
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,7,2332,2.62,435,0.49,26
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,7,15713,17.67,435,0.49,83
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,7,34799,39.14,435,0.49,136
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,7,32620,36.69,435,0.49,149
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,7,3440,3.87,435,0.49,41
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,8,2332,2.62,61,0.07,4
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,8,15713,17.67,61,0.07,15
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,5-10 YEARS,8,34799,39.14,61,0.07,27
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,11-50 YEARS,8,32620,36.69,61,0.07,12
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OVER 50 YEARS,8,3440,3.87,61,0.07,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,2332,2.62,193,0.22,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,15713,17.67,193,0.22,41
