province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6990,6.01,BAKED BRICKS/BLOCKS/STONES,1551,1.33,370
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6990,6.01,UNBAKED BRICKS/MUD,599,0.51,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6990,6.01,WOOD/BAMBOO,425,0.37,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6990,6.01,OTHERS,125,0.11,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6990,6.01,BAKED BRICKS/BLOCKS/STONES,10760,9.24,1176
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6990,6.01,UNBAKED BRICKS/MUD,4778,4.1,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6990,6.01,WOOD/BAMBOO,2408,2.07,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6990,6.01,OTHERS,401,0.34,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6990,6.01,BAKED BRICKS/BLOCKS/STONES,26408,22.69,2363
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6990,6.01,UNBAKED BRICKS/MUD,11518,9.9,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6990,6.01,WOOD/BAMBOO,4298,3.69,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6990,6.01,OTHERS,544,0.47,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6990,6.01,BAKED BRICKS/BLOCKS/STONES,31887,27.39,2856
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6990,6.01,UNBAKED BRICKS/MUD,11150,9.58,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6990,6.01,WOOD/BAMBOO,4488,3.86,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6990,6.01,OTHERS,519,0.45,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6990,6.01,BAKED BRICKS/BLOCKS/STONES,2394,2.06,225
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6990,6.01,UNBAKED BRICKS/MUD,1370,1.18,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6990,6.01,WOOD/BAMBOO,610,0.52,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6990,6.01,OTHERS,168,0.14,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,3559,3.06,BAKED BRICKS/BLOCKS/STONES,1551,1.33,118
