province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,1,116401,81.83,104206,73.25,82853
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,1,3351,2.36,104206,73.25,1773
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,1,22504,15.82,104206,73.25,19580
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,2,116401,81.83,25847,18.17,22773
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,2,3351,2.36,25847,18.17,1164
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,2,22504,15.82,25847,18.17,1910
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,3,116401,81.83,7046,4.95,6321
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,3,3351,2.36,7046,4.95,275
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,3,22504,15.82,7046,4.95,450
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,4,116401,81.83,2831,1.99,2417
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,4,3351,2.36,2831,1.99,80
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,4,22504,15.82,2831,1.99,334
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,5,116401,81.83,817,0.57,730
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,5,3351,2.36,817,0.57,22
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,5,22504,15.82,817,0.57,65
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,6,116401,81.83,378,0.27,346
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,6,3351,2.36,378,0.27,4
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,6,22504,15.82,378,0.27,28
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,7,116401,81.83,702,0.49,594
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,7,3351,2.36,702,0.49,18
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,7,22504,15.82,702,0.49,90
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,8,116401,81.83,126,0.09,108
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,8,3351,2.36,126,0.09,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,8,22504,15.82,126,0.09,13
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,OWNED,9,116401,81.83,303,0.21,259
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENTED,9,3351,2.36,303,0.21,10
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,RENT FREE,9,22504,15.82,303,0.21,34
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,1,88904,80.96,85972,78.29,67722
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,1,692,0.63,85972,78.29,447
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,1,20221,18.41,85972,78.29,17803
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,2,88904,80.96,16519,15.04,14804
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,2,692,0.63,16519,15.04,162
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,2,20221,18.41,16519,15.04,1553
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,3,88904,80.96,4265,3.88,3846
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,3,692,0.63,4265,3.88,49
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,3,20221,18.41,4265,3.88,370
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,4,88904,80.96,1631,1.49,1313
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,4,692,0.63,1631,1.49,20
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,4,20221,18.41,1631,1.49,298
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,5,88904,80.96,435,0.4,382
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,5,692,0.63,435,0.4,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,5,20221,18.41,435,0.4,48
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,6,88904,80.96,169,0.15,148
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,6,692,0.63,169,0.15,1
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,6,20221,18.41,169,0.15,20
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,7,88904,80.96,521,0.47,435
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,7,692,0.63,521,0.47,4
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,7,20221,18.41,521,0.47,82
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,8,88904,80.96,76,0.07,61
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,8,692,0.63,76,0.07,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,8,20221,18.41,76,0.07,13
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,OWNED,9,88904,80.96,229,0.21,193
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENTED,9,692,0.63,229,0.21,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,RENT FREE,9,20221,18.41,229,0.21,34
