province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,UNDER CONSTRUCTION,1,6220,4.08,111407,73.03,4398
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,LESS THAN 5 YEARS,1,39726,26.04,111407,73.03,30214
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5-10 YEARS,1,60805,39.86,111407,73.03,44554
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,11-50 YEARS,1,39223,25.71,111407,73.03,27989
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OVER 50 YEARS,1,6567,4.31,111407,73.03,4252
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,UNDER CONSTRUCTION,2,6220,4.08,27256,17.87,1306
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,LESS THAN 5 YEARS,2,39726,26.04,27256,17.87,6998
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5-10 YEARS,2,60805,39.86,27256,17.87,10757
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,11-50 YEARS,2,39223,25.71,27256,17.87,7082
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OVER 50 YEARS,2,6567,4.31,27256,17.87,1113
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,UNDER CONSTRUCTION,3,6220,4.08,7813,5.12,304
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,LESS THAN 5 YEARS,3,39726,26.04,7813,5.12,1409
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5-10 YEARS,3,60805,39.86,7813,5.12,3178
