province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2580,1090336,564663,525558,115,107.44,422.61,23.26,5.84,677120,2.53
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,NA,836677,433432,403169,76,107.51,NA,NA,5.89,509199,2.64
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,URBAN,NA,253659,131231,122389,39,107.22,NA,NA,5.7,167921,2.19
SINDH,076,KASHMOR DISTRICT,KANDHKOT TALUKA,TOTAL,654,366111,190070,175998,43,108,559.8,37.19,5.51,217447,2.77
SINDH,076,KASHMOR DISTRICT,KANDHKOT TALUKA,RURAL,NA,229942,119612,110303,27,108.44,NA,NA,5.48,124800,3.26
SINDH,076,KASHMOR DISTRICT,KANDHKOT TALUKA,URBAN,NA,136169,70458,65695,16,107.25,NA,NA,5.56,92647,2.04
SINDH,076,KASHMOR DISTRICT,KASHMOR TALUKA,TOTAL,1262,434966,224662,210254,50,106.85,344.66,20.92,6.14,268899,2.56
SINDH,076,KASHMOR DISTRICT,KASHMOR TALUKA,RURAL,NA,343986,177490,166468,28,106.62,NA,NA,6.2,208925,2.65
SINDH,076,KASHMOR DISTRICT,KASHMOR TALUKA,URBAN,NA,90980,47172,43786,22,107.73,NA,NA,5.95,59974,2.21
SINDH,076,KASHMOR DISTRICT,TANGWANI TALUKA,TOTAL,664,289259,149931,139306,22,107.63,435.63,9.16,5.87,190774,2.21
SINDH,076,KASHMOR DISTRICT,TANGWANI TALUKA,RURAL,NA,262749,136330,126398,21,107.86,NA,NA,5.89,175474,2.14
SINDH,076,KASHMOR DISTRICT,TANGWANI TALUKA,URBAN,NA,26510,13601,12908,1,105.37,NA,NA,5.62,15300,2.93
