province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,1,152541,83.38,131076,71.65,111407
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,1,10318,5.64,131076,71.65,4290
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,1,20087,10.98,131076,71.65,15379
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,2,152541,83.38,34405,18.81,27256
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,2,10318,5.64,34405,18.81,3986
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,2,20087,10.98,34405,18.81,3163
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,3,152541,83.38,10159,5.55,7813
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,3,10318,5.64,10159,5.55,1562
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,3,20087,10.98,10159,5.55,784
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,4,152541,83.38,3677,2.01,3080
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,4,10318,5.64,3677,2.01,288
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,4,20087,10.98,3677,2.01,309
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,5,152541,83.38,985,0.54,798
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,5,10318,5.64,985,0.54,71
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,5,20087,10.98,985,0.54,116
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,6,152541,83.38,395,0.22,340
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,6,10318,5.64,395,0.22,25
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,6,20087,10.98,395,0.22,30
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,7,152541,83.38,1333,0.73,1133
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,7,10318,5.64,1333,0.73,60
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,7,20087,10.98,1333,0.73,140
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,8,152541,83.38,228,0.12,203
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,8,10318,5.64,228,0.12,7
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,8,20087,10.98,228,0.12,18
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,9,152541,83.38,688,0.38,511
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,9,10318,5.64,688,0.38,29
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENT FREE,9,20087,10.98,688,0.38,148
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,OWNED,1,120365,86.45,105591,75.84,91691
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENTED,1,2290,1.64,105591,75.84,1389
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENT FREE,1,16577,11.91,105591,75.84,12511
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,OWNED,2,120365,86.45,22874,16.43,19498
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENTED,2,2290,1.64,22874,16.43,649
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENT FREE,2,16577,11.91,22874,16.43,2727
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,OWNED,3,120365,86.45,6150,4.42,5283
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENTED,3,2290,1.64,6150,4.42,183
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENT FREE,3,16577,11.91,6150,4.42,684
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,OWNED,4,120365,86.45,2190,1.57,1900
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENTED,4,2290,1.64,2190,1.57,37
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENT FREE,4,16577,11.91,2190,1.57,253
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,OWNED,5,120365,86.45,557,0.4,449
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENTED,5,2290,1.64,557,0.4,3
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENT FREE,5,16577,11.91,557,0.4,105
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,OWNED,6,120365,86.45,197,0.14,168
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,RENTED,6,2290,1.64,197,0.14,4
