province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,KITCHEN,SEPARATE,80083,43.77,69278
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,KITCHEN,SHARED,57567,31.47,48778
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,KITCHEN,NONE,45296,24.76,34485
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,BATH,SEPARATE,64063,35.02,55885
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,BATH,SHARED,57722,31.55,49015
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,BATH,NONE,61161,33.43,47641
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,LATRINE,SEWER,22271,12.17,17058
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,LATRINE,SEPTIC TANK,5302,2.9,4427
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,LATRINE,OPEN DRAIN,54114,29.58,46183
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,LATRINE,PIT WITH SLAB,34041,18.61,30304
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,LATRINE,OTHER,15373,8.4,13375
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,OWNED,152541,83.38,LATRINE,NONE,51845,28.34,41194
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,10318,5.64,KITCHEN,SEPARATE,80083,43.77,4368
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,RENTED,10318,5.64,KITCHEN,SHARED,57567,31.47,3856
