province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,"100,000 - 199,999",65396,2.36,4.96,ALL SEXES,101868
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,"100,000 - 199,999",65396,2.36,4.96,MALE,52528
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,"100,000 - 199,999",65396,2.36,4.96,FEMALE,49324
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,"100,000 - 199,999",65396,2.36,4.96,TRANSGENDER,16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,"25,000 - 49,999",NA,NA,5.64,ALL SEXES,33788
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,"25,000 - 49,999",NA,NA,5.64,MALE,17668
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,"25,000 - 49,999",NA,NA,5.64,FEMALE,16120
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,"25,000 - 49,999",NA,NA,5.64,TRANSGENDER,0
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,"5,000 - 9,999",4249,2.16,5.25,ALL SEXES,6381
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,"5,000 - 9,999",4249,2.16,5.25,MALE,3292
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,"5,000 - 9,999",4249,2.16,5.25,FEMALE,3087
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,"5,000 - 9,999",4249,2.16,5.25,TRANSGENDER,2
