province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,NA,NA,NA,YES,TANDO MUHAMMAD KHAN DISTRICT,27309,17595,2539,7175,23141,21204,13906,22828,21886,22021,5.12
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,NA,NA,YES,BULRI SHAH KARIM TALUKA,1214,672,125,417,908,922,625,869,898,904,5.25
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,NA,YES,BULRI SHAH KARIM TC,1214,672,125,417,908,922,625,869,898,904,5.25
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,CHARGE NO 04,YES,CHARGE NO 04,1214,672,125,417,908,922,625,869,898,904,5.25
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI SHAH KARIM TC,CHARGE NO 04,NO,CIRCLE NO 01,1214,672,125,417,908,922,625,869,898,904,5.25
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,NA,NA,YES,TANDO GHULAM HYDER TALUKA,5961,1771,682,3508,4464,3034,1114,4163,3112,3322,5.64
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,NA,YES,TANDO GHULAM HYDER TC,5961,1771,682,3508,4464,3034,1114,4163,3112,3322,5.64
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,CHARGE NO 03,YES,CHARGE NO 03,5961,1771,682,3508,4464,3034,1114,4163,3112,3322,5.64
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,CHARGE NO 03,NO,CIRCLE NO 01,1124,513,150,461,678,792,378,751,684,973,6
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,CHARGE NO 03,NO,CIRCLE NO 02,2260,502,268,1490,1905,817,324,1541,891,1018,5.34
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,CHARGE NO 03,NO,CIRCLE NO 03,1355,352,209,794,698,795,229,910,743,478,5.88
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,CHARGE NO 03,NO,CIRCLE NO 04,656,336,18,302,625,424,183,526,427,418,5.46
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TANDO GHULAM HYDER TC,CHARGE NO 03,NO,CIRCLE NO 05,566,68,37,461,558,206,0,435,367,435,5.75
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,NA,NA,YES,TANDO MUHAMMAD KHAN TALUKA,20134,15152,1732,3250,17769,17248,12167,17796,17876,17795,4.96
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,NA,YES,TANDO MUHAMMAD KHAN MC,20134,15152,1732,3250,17769,17248,12167,17796,17876,17795,4.96
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,YES,CHARGE NO 02,8261,6914,609,738,7263,7170,5553,7632,7737,7649,4.99
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 01,683,534,24,125,596,611,398,636,567,475,4.92
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 02,1226,1063,93,70,1188,968,845,1223,1225,1209,4.86
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 03,831,757,48,26,822,783,677,799,826,807,4.67
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 04,2150,1658,243,249,1864,1883,1148,1730,1805,1838,5.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 05,1592,1366,99,127,1553,1232,984,1542,1563,1551,4.94
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 06,879,775,62,42,863,844,655,812,867,875,5.34
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 02,NO,CIRCLE NO 07,900,761,40,99,377,849,846,890,884,894,4.83
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,YES,CHARGE NO 03,7392,5965,452,975,6492,6781,5603,6837,6971,7167,4.97
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,NO,CIRCLE NO 01,1519,1444,60,15,1108,1506,1360,1469,1501,1514,4.71
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,NO,CIRCLE NO 02,795,693,90,12,791,749,742,793,792,794,5.2
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,NO,CIRCLE NO 03,788,773,12,3,749,784,736,784,785,788,4.31
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,NO,CIRCLE NO 04,1300,1014,107,179,1224,1046,868,1126,1173,1291,5.09
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,NO,CIRCLE NO 05,1679,1223,92,364,1598,1608,1120,1582,1580,1608,5.1
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 03,NO,CIRCLE NO 06,1311,818,91,402,1022,1088,777,1083,1140,1172,5.27
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TANDO MUHAMMAD KHAN MC,CHARGE NO 04,YES,CHARGE NO 04,4481,2273,671,1537,4014,3297,1011,3327,3168,2979,4.88
