province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,1 PERSON,1,3688,2.82,1.2,106878,81.61,4.88,3274
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,2 PERSONS,1,18422,14.07,1.19,106878,81.61,4.88,16598
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,3 PERSONS,1,18179,13.88,1.21,106878,81.61,4.88,16001
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,4 PERSONS,1,19071,14.56,1.26,106878,81.61,4.88,16173
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,5 PERSONS,1,18558,14.17,1.29,106878,81.61,4.88,15250
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,6 PERSONS,1,17200,13.13,1.32,106878,81.61,4.88,13758
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,7 PERSONS,1,13341,10.19,1.35,106878,81.61,4.88,10367
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,8 PERSONS,1,9115,6.96,1.39,106878,81.61,4.88,6881
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,9 PERSONS,1,5773,4.41,1.49,106878,81.61,4.88,4066
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,7619,5.82,1.73,106878,81.61,4.88,4510
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,1 PERSON,2,3688,2.82,1.2,16959,12.95,6.12,263
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,2 PERSONS,2,18422,14.07,1.19,16959,12.95,6.12,1238
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,3 PERSONS,2,18179,13.88,1.21,16959,12.95,6.12,1536
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,4 PERSONS,2,19071,14.56,1.26,16959,12.95,6.12,2069
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,5 PERSONS,2,18558,14.17,1.29,16959,12.95,6.12,2413
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,6 PERSONS,2,17200,13.13,1.32,16959,12.95,6.12,2481
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,7 PERSONS,2,13341,10.19,1.35,16959,12.95,6.12,2195
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,8 PERSONS,2,9115,6.96,1.39,16959,12.95,6.12,1655
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,9 PERSONS,2,5773,4.41,1.49,16959,12.95,6.12,1187
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,7619,5.82,1.73,16959,12.95,6.12,1922
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,1 PERSON,3,3688,2.82,1.2,3600,2.75,6.61,75
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,2 PERSONS,3,18422,14.07,1.19,3600,2.75,6.61,245
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,3 PERSONS,3,18179,13.88,1.21,3600,2.75,6.61,299
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,4 PERSONS,3,19071,14.56,1.26,3600,2.75,6.61,382
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,5 PERSONS,3,18558,14.17,1.29,3600,2.75,6.61,462
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,6 PERSONS,3,17200,13.13,1.32,3600,2.75,6.61,520
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,7 PERSONS,3,13341,10.19,1.35,3600,2.75,6.61,431
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,8 PERSONS,3,9115,6.96,1.39,3600,2.75,6.61,309
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,9 PERSONS,3,5773,4.41,1.49,3600,2.75,6.61,266
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,7619,5.82,1.73,3600,2.75,6.61,611
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,1 PERSON,4,3688,2.82,1.2,1486,1.13,6.9,38
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,2 PERSONS,4,18422,14.07,1.19,1486,1.13,6.9,108
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,3 PERSONS,4,18179,13.88,1.21,1486,1.13,6.9,118
