province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,NA,NA,NA,YES,TANDO MUHAMMAD KHAN DISTRICT,NA,535061,275634,259357,70,26.46,35.78,16.55,10,32582,15439,3,14535,3601,0,3600,721,1,414785,120276,360738,267086,26637,108324,174697,410452
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,NA,NA,YES,BULRI SHAH KARIM TALUKA,NA,230630,118786,111822,22,25.01,34.04,15.39,18.18,13550,6447,2,5956,1263,0,1541,239,1,198674,31956,157202,116632,11956,50770,74956,212898
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,NA,YES,BULRI STC,NA,81914,42030,39878,6,18.75,26.93,10.04,16.67,3473,1156,0,1814,362,0,300,50,1,71401,10513,55276,40791,4015,15606,26444,81321
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,ALOO KATIAR TC,YES,ALOO KATIAR TC,NA,20318,10391,9927,0,24.73,34.78,14.17,0,1007,353,0,601,117,0,123,20,0,17808,2510,13981,10248,990,4031,6882,14267
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,ALOO KATIAR TC,NO,ALOO KATIAR,0000000,2428,1249,1179,0,24.4,32.23,16.43,0,102,51,0,75,35,0,25,8,0,1966,462,1672,1252,153,443,733,2655
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,ALOO KATIAR TC,NO,DHAT,0000000,3140,1571,1569,0,26.88,39.33,14.29,0,177,39,0,78,12,0,10,1,0,2767,373,2210,1643,170,759,1051,3062
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,ALOO KATIAR TC,NO,KATHOR,0000000,7179,3609,3570,0,33.97,47.65,20.04,0,426,153,0,271,37,0,64,8,0,6397,782,5048,3633,325,1556,2510,2277
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,ALOO KATIAR TC,NO,MOHDV,0000000,3814,1976,1838,0,20.57,29.64,10.71,0,195,80,0,137,31,0,20,3,0,3106,708,2576,1871,179,738,1289,3131
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,ALOO KATIAR TC,NO,QANANDANI,0000000,3757,1986,1771,0,8.53,12.96,3.46,0,107,30,0,40,2,0,4,0,0,3572,185,2475,1849,163,535,1299,3142
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,BULRI SHAH KARIM TC,YES,BULRI SHAH KARIM TC,NA,13745,6965,6778,2,21.1,31.18,10.9,0,636,241,0,331,49,0,45,6,0,12043,1702,9108,6774,675,2581,4433,11489
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,BULRI SHAH KARIM TC,NO,BEHRAMPUR,0000000,4621,2305,2315,1,25.49,37.07,14.05,0,278,114,0,118,24,0,12,2,0,4430,191,3072,2272,241,1077,1557,2503
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,BULRI SHAH KARIM TC,NO,BULRI,0000000,4073,2071,2001,1,20.62,30.44,10.74,0,191,68,0,127,20,0,27,3,0,3695,378,2731,2046,198,699,1343,2779
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,BULRI SHAH KARIM TC,NO,KHIRYARI,0000000,902,475,427,0,35.93,57.23,13.31,0,30,3,0,18,1,0,2,1,0,698,204,604,426,35,183,236,3117
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,BULRI STC,BULRI SHAH KARIM TC,NO,PAKHYARKI,0000000,4149,2114,2035,0,13.29,19.49,6.86,0,137,56,0,68,4,0,4,0,0,3220,929,2701,2030,201,622,1297,3090
