province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,1423,677098,349122,327888,88,106.48,475.82,20.98,5.13,438624,2.31
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,RURAL,NA,535061,275634,259357,70,106.28,NA,NA,5.13,368979,1.97
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,URBAN,NA,142037,73488,68531,18,107.23,NA,NA,5.12,69645,3.82
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,TOTAL,770,237011,122078,114909,24,106.24,307.81,2.69,5.12,157683,2.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,RURAL,NA,230630,118786,111822,22,106.23,NA,NA,5.12,153434,2.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,URBAN,NA,6381,3292,3087,2,106.64,NA,NA,5.25,4249,2.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TOTAL,390,184683,95079,89585,19,106.13,473.55,18.3,5.31,114751,2.53
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,RURAL,NA,150895,77411,73465,19,105.37,NA,NA,5.24,114751,1.45
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,URBAN,NA,33788,17668,16120,NA,109.6,NA,NA,5.64,NA,NA
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TOTAL,263,255404,131965,123394,45,106.95,971.12,39.89,5.01,166190,2.28
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,RURAL,NA,153536,79437,74070,29,107.25,NA,NA,5.04,100794,2.24
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,URBAN,NA,101868,52528,49324,16,106.5,NA,NA,4.96,65396,2.36
