province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,047,GUJRANWALA DISTRICT,NA,NA,NA,YES,GUJRANWALA DISTRICT,NA,299662,184393,103683,11586,284466,295779,139953,219658,280370,288846,6.81
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,NA,NA,YES,GUJRANWALA CITY TEHSIL,NA,11217,8182,2484,551,10840,11041,5748,7235,10952,11141,6.52
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,NA,YES,GUJRANWALA CITY-I QH,NA,5623,3791,1556,276,5378,5572,2651,3733,5483,5599,6.45
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,KHIALI SHAHPUR PC,YES,KHIALI SHAHPUR PC,NA,791,542,196,53,781,787,552,637,763,780,6.53
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,KHIALI SHAHPUR PC,NO,PIPLI WALA,0000099,791,542,196,53,781,787,552,637,763,780,6.53
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,KOTLI RUSTAM PC,YES,KOTLI RUSTAM PC,NA,4832,3249,1360,223,4597,4785,2099,3096,4720,4819,6.43
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,KOTLI RUSTAM PC,NO,ASHFAQ ABAD (QILA CHET SINGH),0444/75,1532,879,633,20,1514,1506,681,1219,1515,1526,6.4
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,KOTLI RUSTAM PC,NO,KOT KHALIQ,0000329,1013,769,149,95,998,1009,551,442,982,1011,6.16
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-I QH,KOTLI RUSTAM PC,NO,KOT MIRANJI(QILA BALWANT SINGH,0445/75,2287,1601,578,108,2085,2270,867,1435,2223,2282,6.57
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-II QH,NA,YES,GUJRANWALA CITY-II QH,NA,5594,4391,928,275,5462,5469,3097,3502,5469,5542,6.59
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-II QH,HARDO CHHICHHAR WALI PC,YES,HARDO CHHICHHAR WALI PC,NA,5594,4391,928,275,5462,5469,3097,3502,5469,5542,6.59
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,GUJRANWALA CITY-II QH,HARDO CHHICHHAR WALI PC,NO,RAKH KIKRAN WALI,0000056,5594,4391,928,275,5462,5469,3097,3502,5469,5542,6.59
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,NA,NA,YES,GUJRANWALA SADDAR TEHSIL,NA,93960,61801,28765,3394,87960,92674,65181,67694,89348,91569,6.74
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NA,YES,EMINABAD QH,NA,21790,14461,6553,776,21076,21370,17447,16198,21195,21330,6.74
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,ADO RAI (QILA NOHU SINGH) PC,YES,ADO RAI (QILA NOHU SINGH) PC,NA,647,382,254,11,638,642,586,518,617,644,7.46
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,ADO RAI (QILA NOHU SINGH) PC,NO,CHARIALA KALAN,0000126,348,219,120,9,343,346,334,290,342,347,7.43
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,ADO RAI (QILA NOHU SINGH) PC,NO,CHARIALA KHURD,0000127,289,160,127,2,286,286,252,222,266,288,7.55
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,ADO RAI (QILA NOHU SINGH) PC,NO,RAKH SARNIAN WALI,0000129,10,3,7,0,9,10,0,6,9,9,5.8
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHERIWAL PC,YES,DHERIWAL PC,NA,1267,600,604,63,1231,1259,1085,686,1218,1250,6.6
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHERIWAL PC,NO,DHERIWAL,0000084,1103,503,549,51,1076,1095,937,538,1067,1096,6.83
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHERIWAL PC,NO,KOTLI MAHIL,0000083,164,97,55,12,155,164,148,148,151,154,5.1
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHILLAN WALI PC,YES,DHILLAN WALI PC,NA,5789,4661,1027,101,5727,5696,5062,4617,5708,5572,6.37
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHILLAN WALI PC,NO,CHIAN WALI,0000125,908,767,121,20,898,907,791,838,897,899,6.23
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHILLAN WALI PC,NO,DHILLAN WALI,0000124,4334,3526,739,69,4284,4245,3805,3413,4277,4156,6.31
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,DHILLAN WALI PC,NO,KHAN PIARA,0000123,547,368,167,12,545,544,466,366,534,517,7.11
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KHAWASRA PC,YES,KHAWASRA PC,NA,496,226,247,23,487,491,342,306,473,487,7.46
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KHAWASRA PC,NO,KHAWASRA,0000088,292,132,143,17,283,288,227,152,271,284,7.47
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KHAWASRA PC,NO,KOT METLA,0000090,136,70,66,0,136,136,115,125,136,136,6.86
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KHAWASRA PC,NO,QILA DESO SINGH,0000087,68,24,38,6,68,67,0,29,66,67,8.63
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,YES,KIRANWALI PC,NA,1531,734,663,134,1513,1498,996,907,1485,1525,7.25
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,NO,BHAN PUR,0000157,261,122,136,3,259,259,222,152,254,261,7.38
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,NO,GOPI RAI,0000158,87,33,52,2,84,86,26,31,75,86,8.16
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,NO,KASSOKI,0000156,376,223,147,6,371,365,222,297,366,375,6.64
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,NO,KIRANWALI,0000160,452,148,204,100,449,436,262,230,446,450,7.44
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,NO,KOT BHUTTA,0000161,116,87,18,11,115,114,109,30,114,116,7.4
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KIRANWALI PC,NO,PURAN PUR,0000159,239,121,106,12,235,238,155,167,230,237,7.28
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KOT SHERA PC,YES,KOT SHERA PC,NA,2208,1340,724,144,1866,2069,1681,1525,2118,2152,7.19
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KOT SHERA PC,NO,HARDO MOGHAL CHAK,0000045,859,506,274,79,828,731,586,803,809,820,7.56
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,KOT SHERA PC,NO,KOT SHERA,0000046,1349,834,450,65,1038,1338,1095,722,1309,1332,6.95
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MAHESIAN PC,YES,MAHESIAN PC,NA,770,577,141,52,762,767,451,518,726,725,6.22
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MAHESIAN PC,NO,CHANDANIAN,0000162,386,336,49,1,383,385,240,199,361,368,6.49
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MAHESIAN PC,NO,KOT KARAM CHAND,0000113,188,184,3,1,187,186,188,188,188,188,5.01
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MAHESIAN PC,NO,MAHESIAN,0000111,111,52,49,10,108,111,23,66,99,97,7.2
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MAHESIAN PC,NO,THTTA KHUKHARAN,0000114,85,5,40,40,84,85,0,65,78,72,6.39
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MELO WALA PC,YES,MELO WALA PC,NA,2041,1426,544,71,2030,1979,1561,1555,1997,2013,6.12
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MELO WALA PC,NO,MELO WALA,0000120,1745,1136,540,69,1735,1716,1405,1348,1702,1717,6.23
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MELO WALA PC,NO,THATTA CHILWA,0000122,183,180,2,1,183,150,49,103,183,183,5.02
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MELO WALA PC,NO,THATTA PANJ HATTAN,0000121,113,110,2,1,112,113,107,104,112,113,6.19
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MURALIWALA PC,YES,MURALIWALA PC,NA,3276,2221,973,82,3104,3251,2856,2568,3230,3258,7.02
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,MURALIWALA PC,NO,MURALIWALA,0000089,3276,2221,973,82,3104,3251,2856,2568,3230,3258,7.02
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NAND PUR PC,YES,NAND PUR PC,NA,1345,776,535,34,1323,1322,799,1005,1291,1315,7.13
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NAND PUR PC,NO,AJAN CHAK,0000154,227,90,128,9,217,220,0,204,210,219,7.56
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NAND PUR PC,NO,HARAR,0000152,303,276,20,7,298,297,286,144,298,302,7.81
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NAND PUR PC,NO,MAREWAIN KALAN,0000163,159,29,123,7,156,158,76,83,137,145,6.72
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NAND PUR PC,NO,MAREWAIN KHURD,0000155,138,71,65,2,135,138,0,69,132,135,7.07
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,NAND PUR PC,NO,NAND PUR,0000153,518,310,199,9,517,509,437,505,514,514,6.7
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,QILA MIAN SINGH PC,YES,QILA MIAN SINGH PC,NA,1209,879,303,27,1198,1206,1056,943,1146,1186,6.31
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,QILA MIAN SINGH PC,NO,HARLAN WALI KOT MAND,0000086,289,270,17,2,286,287,265,195,274,285,6.02
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,QILA MIAN SINGH PC,NO,QILA MIAN SINGH,0000085,920,609,286,25,912,919,791,748,872,901,6.4
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,TATLE MALI PC,YES,TATLE MALI PC,NA,1211,639,538,34,1197,1190,972,1050,1186,1203,7.11
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,TATLE MALI PC,NO,KOTLI MANO SINDHU,0000166,237,125,104,8,227,236,221,219,229,237,6.88
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,TATLE MALI PC,NO,LADHAR,0000164,148,72,76,0,147,148,111,145,146,146,5.7
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,TATLE MALI PC,NO,NANGREY,0000163,202,118,71,13,201,201,195,165,198,199,8.1
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,EMINABAD QH,TATLE MALI PC,NO,TATLE MALI,0000167,624,324,287,13,622,605,445,521,613,621,7.21
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,NA,YES,GUJRANWALA SADAR QH,NA,15639,10430,4503,706,14800,15489,10995,10964,14973,15378,6.94
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ADDL KOHLUWALA PC,YES,ADDL KOHLUWALA PC,NA,282,111,166,5,282,282,217,105,277,282,6.94
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ADDL KOHLUWALA PC,NO,KOT BHANU SHAH,0000095,282,111,166,5,282,282,217,105,277,282,6.94
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ATTAWA PC,YES,ATTAWA PC,NA,2887,1765,994,128,2742,2864,1617,2437,2794,2854,6.8
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ATTAWA PC,NO,ATTAWA,0000119,2270,1439,716,115,2174,2258,1235,1990,2228,2269,6.67
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ATTAWA PC,NO,KOT HANIF,0000116,182,81,91,10,174,172,130,132,162,173,8.18
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ATTAWA PC,NO,LORRIKHI,0000118,303,171,130,2,297,303,252,230,290,295,6.34
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,ATTAWA PC,NO,MUSA PUR,0000117,132,74,57,1,97,131,0,85,114,117,8.09
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,BOTALA SHARAM SINGH PC,YES,BOTALA SHARAM SINGH PC,NA,1374,1126,215,33,1337,1362,1167,1289,1331,1368,6.85
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,BOTALA SHARAM SINGH PC,NO,AKBARIAN,0000115,148,99,46,3,143,148,138,146,139,147,7.42
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,BOTALA SHARAM SINGH PC,NO,BOTALA SHARAM SINGH,0000105,1002,816,160,26,985,997,918,982,984,998,6.69
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,BOTALA SHARAM SINGH PC,NO,QILA KHAZANA,0000106,224,211,9,4,209,217,111,161,208,223,7.2
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,CHAK JOIYA PC,YES,CHAK JOIYA PC,NA,656,440,192,24,650,650,476,499,614,630,7.43
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,GUJRANWALA SADAR QH,CHAK JOIYA PC,NO,CHAK JOIYA,0000065,260,245,11,4,260,259,231,190,255,258,7.39
