province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,WALL,BAKED BRICKS/BLOCKS/STONES,608557,96.18,10107
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,WALL,UNBAKED BRICKS/MUD,14229,2.25,523
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,WALL,WOOD/BAMBOO,2676,0.42,112
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,WALL,OTHERS,7297,1.15,309
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,ROOF,RCC/RBC,387589,61.25,6843
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,ROOF,CEMENT/IRON SHEETS,47934,7.58,1170
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,ROOF,GARDER/T.IRON,56765,8.97,880
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,ROOF,WOOD/BAMBOO,131802,20.83,1827
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,UNDER CONSTRUCTION,11051,1.75,ROOF,OTHERS,8669,1.37,331
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,WALL,BAKED BRICKS/BLOCKS/STONES,608557,96.18,94759
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,WALL,UNBAKED BRICKS/MUD,14229,2.25,2764
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,WALL,WOOD/BAMBOO,2676,0.42,608
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,WALL,OTHERS,7297,1.15,1263
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,ROOF,RCC/RBC,387589,61.25,67672
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,ROOF,CEMENT/IRON SHEETS,47934,7.58,11145
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,ROOF,GARDER/T.IRON,56765,8.97,7288
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,ROOF,WOOD/BAMBOO,131802,20.83,11821
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,LESS THAN 5 YEARS,99394,15.71,ROOF,OTHERS,8669,1.37,1468
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,WALL,BAKED BRICKS/BLOCKS/STONES,608557,96.18,168463
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,WALL,UNBAKED BRICKS/MUD,14229,2.25,3566
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,WALL,WOOD/BAMBOO,2676,0.42,737
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,WALL,OTHERS,7297,1.15,2001
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,ROOF,RCC/RBC,387589,61.25,110734
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,ROOF,CEMENT/IRON SHEETS,47934,7.58,14951
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,ROOF,GARDER/T.IRON,56765,8.97,17456
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,ROOF,WOOD/BAMBOO,131802,20.83,29302
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,5-10 YEARS,174767,27.62,ROOF,OTHERS,8669,1.37,2324
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,WALL,BAKED BRICKS/BLOCKS/STONES,608557,96.18,325064
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,WALL,UNBAKED BRICKS/MUD,14229,2.25,6548
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,WALL,WOOD/BAMBOO,2676,0.42,1132
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,WALL,OTHERS,7297,1.15,3613
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,ROOF,RCC/RBC,387589,61.25,197513
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,ROOF,CEMENT/IRON SHEETS,47934,7.58,20228
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,ROOF,GARDER/T.IRON,56765,8.97,30378
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,11-50 YEARS,336357,53.16,ROOF,WOOD/BAMBOO,131802,20.83,83843
